report_id,effective_date,report_type,cu_price_usd_dmt,knn_mean,band1_low,band1_high,band2_low,band2_high
"2020-000011551 Sandfire Resources America Inc. (, Tintina Resources Inc.)-f1-03149838_1-1-1",2020-10-19,,7054.784,7167.061861539546,6245.945695248101,8212.131040215163,5324.829528956656,9257.20021889078
2022-000005697 Aris Gold Corporation ( Caldas Gold Corp.)-f1-03352739_1-1-1,2021-01-01,,6613.86,7390.5248085219055,6338.043989917752,8378.430482431027,5285.563171313599,9366.336156340149
2021-000031522 Rockcliff Metals Corporation-f1-03163342_1-1-1,2021-01-12,,6944.553,7439.012870858303,6365.061015628384,8419.658130048116,5291.109160398464,9400.303389237928
2021-000029249 GoGold Resources Inc-f1-03176062_1-1-1,2021-01-20,PEA,6613.86,7485.415754804231,6404.764830199532,8472.17805787396,5324.113905594833,9458.940360943687
2021-000030536 Braveheart Resources Inc-f1-03176084_1-1-1,2021-01-21,PEA,7672.0776,7495.365656408817,6413.278289164067,8483.43960176326,5331.190921919317,9471.513547117704
2021-000025297 SANDSTORM GOLD LTD-f1-03318282_1-1-1,2021-02-28,,7032.7378,7543.50369359997,6411.2896342844215,8508.237656082565,5279.075574968873,9472.971618565161
2021-000050209 1246778 B.C. LTD-f1-03239369_1-1-1,2021-03-31,PEA,6834.322,7587.4767557044,6687.747906846659,8526.184234591867,5788.019057988919,9464.891713479336
2021-000018939 Euro Sun Mining Inc-f1-03198456_1-2-1,2021-04-14,FS,6613.86,7595.831334894548,6663.6126298766,8502.97501548353,5731.393924858653,9410.11869607251
2021-000048095 Arizona Sonoran Copper Company Inc-f1-03285858_1-1-1,2021-08-31,PEA,7385.477,7811.295558270852,6811.658462276802,8651.159186391937,5812.021366282752,9491.02281451302
2021-000043429 Ero Copper Corp-f1-03301311_3-1-1,2021-08-31,FS,7495.708,7811.295558270852,6811.658462276802,8651.159186391937,5812.021366282752,9491.02281451302
2021-000003151 Northern Dynasty Minerals Ltd-f1-03277351_2-2-1,2021-09-09,PEA,7716.17,7843.112831551072,6821.0785952483975,8673.346590779765,5799.044358945723,9503.580350008457
2021-000020511 COPPER FOX METALS INC-f1-03296960_3-1-1,2021-09-10,PEA,7165.014999999999,7867.556964463053,6842.337418800517,8700.378260654998,5817.117873137982,9533.199556846943
2021-000026107 Mexican Gold Mining Corp-f1-03280410_1-1-1,2021-09-18,,7165.014999999999,7870.945025056267,6845.283981994,8704.124964856077,5819.622938931734,9537.304904655886
2021-000003851 Salazar Resources Limited-f1-03291760_1-2-1,2021-10-26,FS,7716.17,7897.3501365091115,6846.359797573272,8700.536722470206,5795.369458637431,9503.723308431301
2021-000037111 Kutcho Copper Corp. ( Desert Star Resources Ltd.)-f1-03321014_1-1-1,2021-11-08,FS,7716.17,7899.281725059415,6848.034327633059,8702.664759954188,5796.786930206701,9506.04779484896
2022-000003093 Orvana Minerals Corp-f1-03337903_1-1-1,2021-12-29,PEA,7165.014999999999,7927.043829626793,6920.414929868749,8719.438363398449,5913.786030110705,9511.832897170105
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-2",2021-12-31,,8057.0,7953.6613166622665,6943.6523508588325,8748.71655872354,5933.643385055398,9543.771800784813
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-1",2021-12-31,,7160.0,7953.6613166622665,6943.6523508588325,8748.71655872354,5933.643385055398,9543.771800784813
"2022-000023797 Sedibelo Platinum Mines Limited (, Platmin Limited)-f1-03392820_1-1-3",2021-12-31,PFS,8057.0,7953.6613166622665,6943.6523508588325,8748.71655872354,5933.643385055398,9543.771800784813
2022-000030617 K92 Mining Inc-f1-03449414_3-1-1,2022-01-01,,8818.48,7955.976698906132,6945.673710421512,8751.263388689036,5935.370721936893,9546.550078471939
2022-000030266 Cordoba Minerals Corp-f1-03325638_1-1-1,2022-01-11,PFS,7936.632,7956.800508203002,6946.392906918965,8752.169546714857,5935.985305634928,9547.538585226712
2022-000031036 GoldMining Inc. ( Brazil Resources Inc.)-f1-03343368_1-1-1,2022-01-12,PEA,7473.6618,7957.651777809769,6947.136076633001,8753.105910008208,5936.620375456233,9548.560042206645
2022-000031900 Magna Mining Inc-f1-03352191_1-1-1,2022-01-31,FS,8708.249,7981.496636381194,6962.353706581833,8757.829765288323,5943.210776782472,9534.162894195451
2022-000031522 Rockcliff Metals Corporation-f1-03340402_1-1-1,2022-02-01,,8289.3712,7982.191279149455,6962.959651666156,8758.591973604542,5943.728024182857,9534.992668059629
2022-000024614 World Copper Ltd. ( Allante Resources Ltd.)-f1-03353414_1-1-1,2022-02-15,PEA,7936.632,7982.909076676659,6963.585794919957,8759.379588864635,5944.262513163254,9535.85010105261
2022-000008072 Spruce Ridge Resources Ltd-f1-03366701_1-1-1,2022-03-09,PEA,8818.48,8006.557990126198,6984.215021205854,8785.328751980365,5961.87205228551,9564.099513834532
2022-000013027 Cornerstone Capital Resources Inc-f1-03395605_1-1-1,2022-03-31,PFS,7936.632,8005.638433574848,6976.76563189496,8764.601622339138,5947.8928302150725,9523.564811103428
2023-000003353 Excellon Resources Inc-f1-03481561_1-1-1,2022-03-31,,8708.249,8005.638433574848,6976.76563189496,8764.601622339138,5947.8928302150725,9523.564811103428
2022-000007860 Torex Gold Resources Inc-f1-03362904_1-1-1,2022-04-01,FS,7716.17,8003.706343087515,6975.081850817214,8762.486362755497,5946.4573585469125,9521.266382423479
2022-000044770 Xanadu Mines Ltd-f1-03401997_2-1-1,2022-04-04,PEA,8818.48,8002.691731634875,6991.663555533169,8778.80443066534,5980.635379431461,9554.917129695803
2022-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-03409501_1-1-1,2022-05-01,PEA,7716.17,8001.643299800484,6986.267897142035,8757.273150824478,5970.892494483585,9512.90300184847
2022-000045813 Dore Copper Mining Corp-f1-03399661_1-1-1,2022-05-09,,8267.324999999999,8016.124315117603,6998.911331576376,8773.121671169847,5981.698348035148,9530.119027222092
2025-000106960 Cygnus Metals Limited-f2-1_1-.pdf (d9b45b1f65d8bd88),2022-05-09,PEA,8267.324999999999,8016.124315117603,6998.911331576376,8773.121671169847,5981.698348035148,9530.119027222092
2022-000032247 Tartisan Nickel Corp-f1-03427839_1-1-1,2022-07-06,,8818.48,8076.36297319881,7107.445678004279,8783.791388475109,6138.528382809748,9491.219803751406
2022-000007638 Southern Silver Exploration Corp-f1-03445449_1-1-1,2022-10-13,,8333.4636,8184.127055900248,7233.190475339039,8854.578957702714,6282.253894777829,9525.03085950518
2023-000030584 Atalaya Mining plc-f1-03508573_1-1-1,2022-10-31,PEA,7716.17,8226.516413130727,7262.571707392672,8887.719671763922,6298.627001654618,9548.922930397115
2023-000029200 Silver X Mining Corp-f1-03516759_1-1-1,2022-10-31,,9127.15,8226.516413130727,7262.571707392672,8887.719671763922,6298.627001654618,9548.922930397115
2024-000004321 Energy Fuels Inc-f1-06100326_1-1-1,2022-12-31,,8818.48,8296.919666752208,7420.384655966629,8947.178551452867,6543.849645181051,9597.437436153525
2023-000005955 NorthWest Copper Corp. ( _Serengeti Resources Inc._)-f1-03493519_1-1-1,2023-01-04,PEA,8002.770599999999,8297.382088476035,7432.225302027024,8929.097008790586,6567.068515578012,9560.811929105137
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023-01-20,FS,8046.862999999999,8327.374508324625,7459.090452901213,8961.37287887838,6590.8063974778015,9595.371249432133
2023-000020073 CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.)-f1-03518451_1-1-1,2023-01-31,PEA,9002.0,8327.994739211978,7459.646013154426,8962.040330576032,6591.297287096875,9596.085921940085
2023-000008633 Los Andes Copper Ltd-f1-03518173_1-1-1,2023-02-20,PFS,8113.0016,8328.635644462242,7505.947301870798,8945.756418284893,6683.258959279354,9562.877192107542
2023-000040264 Meridian Mining UK Societas-f1-03514796_1-1-1,2023-03-01,PEA,7914.585799999999,8349.275968338612,7524.548809959651,8967.926113019383,6699.821651580692,9586.576257700151
2023-000001604 Lumina Gold Corp-f1-03546687_1-1-1,2023-04-07,PFS,8267.324999999999,8405.942866065534,7577.278625265848,9025.389512536487,6748.614384466163,9644.836159007438
2023-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-03551473_1-1-1,2023-05-09,PEA,8267.324999999999,8406.169030210918,7670.2603598177,9017.866558185613,6934.351689424482,9629.564086160308
2023-000029249 GoGold Resources Inc-f1-03557381_1-1-1,2023-05-17,PEA,8818.48,8406.402733161149,7670.473603504412,9018.117267160396,6934.5444738476735,9629.831801159646
2023-000016002 Surge Copper Corp-f1-06001766_1-1-1,2023-06-12,PEA,8818.48,8420.539489457487,7683.3727732744355,9033.282722600065,6946.206057091383,9646.02595574264
2023-000053528 Hot Chili Limited-f1-06008707_1-1-1,2023-06-28,PEA,8487.787,8451.75929433156,7711.859475231799,9066.77432065325,6971.959656132038,9681.789346974943
2023-000009850 New Age Metals Inc-f1-06008684_1-3-1,2023-06-29,PEA,6637.422851121481,8452.826816752475,7712.833542595772,9067.91952421805,6972.84026843907,9683.012231683624
2023-000001691 Hudbay Minerals Inc. ( HudBay Minerals Inc.)-f1-06024854_1-1-1,2023-07-01,PFS,8267.324999999999,8453.929923254089,7713.840078871879,9069.102901235008,6973.750234489668,9684.27587921593
2023-000026264 Ascendant Resources Inc-f1-06003352_1-1-1,2023-07-24,,8267.324999999999,8455.069799972425,7735.588300203508,9082.816410226369,7016.10680043459,9710.563020480313
2023-000055085 Ivanhoe Electric Inc-f1-06025695_2-1-1,2023-07-27,,8377.555999999999,8456.24767258137,7728.867807929127,9072.566505494871,7001.487943276883,9688.885338408372
2023-000031900 Magna Mining Inc-f1-06026590_1-1-1,2023-07-31,PEA,7716.17,8470.613297829985,7741.997747214703,9087.979144233406,7013.382196599421,9705.344990636828
2023-000004553 FPX Nickel Corp. ( First Point Minerals Corp.)-f1-06036640_1-1-1,2023-09-06,PFS,7716.17,8513.607670944875,7788.772710499535,9100.996393823507,7063.937750054194,9688.385116702137
2023-000024464 Nickel Creek Platinum Corp-f1-06033570_1-1-1,2023-09-20,PFS,8818.48,8543.54625193732,7816.162368519699,9133.000560350736,7088.778485102079,9722.454868764155
2023-000053453 Gold Resource Corporation-f1-06050160_2-1-1,2023-09-30,PEA,8598.018,8554.555854875134,7819.695496239468,9134.340612840797,7084.835137603802,9714.12537080646
2024-000028186 Revival Gold Inc-f1-06219923_2-1-1,2023-09-30,FS,8377.555999999999,8554.555854875134,7819.695496239468,9134.340612840797,7084.835137603802,9714.12537080646
2024-000006237 First Quantum Minerals Ltd-f1-06086044_1-1-1,2023-09-30,FS,8377.555999999999,8554.555854875134,7819.695496239468,9134.340612840797,7084.835137603802,9714.12537080646
2023-000026117 Oroco Resource Corp-f1-06059604_2-1-1,2023-10-11,PEA,8487.787,8558.473053980837,7823.2761969472995,9138.523299994498,7088.079339913763,9718.57354600816
2023-000030449 Silver Tiger Metals Inc-f1-06064060_2-1-1,2023-10-27,PEA,8818.48,8575.905542854545,7868.757190425726,9152.084908866967,7161.608837996907,9728.26427487939
2024-000030266 Cordoba Minerals Corp-f1-06064213_1-3-1,2023-12-18,FS,8796.4338,8656.154142876194,7928.085913599852,9233.665164692498,7200.01768432351,9811.176186508801
2025-000023797 Sedibelo Resources Limited-f1-06263809_1-1-1,2023-12-31,PEA,8576.0,8659.893387945212,7931.5106511530275,9237.65388027752,7203.127914360843,9815.414372609828
2024-000043090 SolGold plc-f1-06095451_1-1-1,2023-12-31,PFS,8487.787,8659.893387945212,7931.5106511530275,9237.65388027752,7203.127914360843,9815.414372609828
2024-000030617 K92 Mining Inc-f1-06213452_1-1-1,2024-01-01,,9920.79,8661.857002432274,7933.309106228764,9239.748500866155,7204.7612100252545,9817.639999300036
2024-000005781 Barksdale Resources Corp-f1-06148611_1-1-1,2024-01-02,PEA,8818.48,8663.886070735573,7935.167509807026,9241.91294214108,7206.44894887848,9819.939813546585
2024-000005703 Lion Copper and Gold Corp-f1-06095850_1-1-1,2024-01-30,PEA,8487.787,8705.229003179616,7973.033092481092,9286.014143299677,7240.837181782568,9866.799283419736
2024-000005703 Lion Copper and Gold Corp-f1-06095850_1-3-1,2024-01-30,PEA,8487.787,8705.229003179616,7973.033092481092,9286.014143299677,7240.837181782568,9866.799283419736
2024-000048095 Arizona Sonoran Copper Company Inc-f1-06104235_1-1-1,2024-02-21,PFS,8598.018,8705.690824174491,7973.456069759874,9286.506775519749,7241.221315345255,9867.322726865004
2024-000053528 Hot Chili Limited-f1-06111528_1-1-1,2024-02-26,PEA,8487.787,8718.780911948812,7985.445151605971,9300.470192239167,7252.109391263129,9882.159472529524
2024-000010678 Trigon Metals Inc-f1-06098799_1-1-1,2024-02-29,FS,8818.48,8718.469674347107,7985.16009216674,9300.138189856427,7251.850509986373,9881.806705365747
2024-000024599 Sama Resources Inc-f1-_1-Ressources Sama Inc-06125382 -1-.pdf (2f7b76c4a9b34af4),2024-03-21,PEA,8796.4338,8744.317845487149,8008.83417630679,9327.71086861045,7273.350507126432,9911.10389173375
2024-000008464 Denarius Metals Corp. ( Denarius Silver Corp.)-f1-06135102_1-1-1,2024-03-24,PFS,7716.17,8744.857839003387,8009.328751024253,9328.286888773417,7273.799663045118,9911.715938543446
2024-000020943 Cornish Metals Inc-f1-06124491_1-3-1,2024-04-08,,8000.0,8762.941645513582,8025.891530440065,9347.57718923042,7288.841415366548,9932.212732947257
2024-000033260 Thesis Gold Inc-f1-06193183_2-1-1,2024-04-26,PEA,8800.0,8797.23121753317,8057.297010105141,9384.154452232378,7317.362802677113,9971.077686931589
2024-000005620 Troilus Gold Corp-f1-1_1-.pdf (eec5103ff2cd9904),2024-05-14,FS,8928.711,8796.889446117611,8056.983985047981,9383.78987891702,7317.078523978351,9970.690311716427
2024-000052252 Silver Mountain Resources Inc-f1-06149229_2-1-1,2024-05-15,PEA,8950.757199999998,8796.536282321531,8056.660525822246,9383.413153157811,7316.784769322961,9970.290023994092
2024-000045664 P2 Gold Inc-f1-06153816_1-1-1,2024-05-17,PEA,9920.79,8796.171346398916,8056.3262846223215,9383.023869873297,7316.481222845727,9969.87639334768
2024-000054671 Aardvark 2 Capital Corp-f1-06206632_1-1-1,2024-05-24,,8245.2788,8817.792268294837,8076.128673014765,9406.087270783644,7334.465077734692,9994.382273272451
2024-000013177 Alta Copper Corp-f1-06144797_1-1-1,2024-05-31,PEA,8818.48,8817.768428571331,8076.106838447938,9406.061840549752,7334.445248324544,9994.355252528172
2024-000007638 Southern Silver Exploration Corp-f1-06158987_1-1-1,2024-06-04,PEA,8818.48,8817.743794190377,8076.084276062215,9406.035562641395,7334.424757934054,9994.327331092414
2024-000054684 Capstone Copper Corp-f1-06205174_2-1-1,2024-07-01,FS,9105.0806,8837.041407678627,8093.7587692767565,9426.620651410269,7350.476130874886,10016.19989514191
2024-000032350 Atico Mining Corporation-f1-06168420_2-1-1,2024-07-02,FS,8928.711,8877.36868802993,8130.694126250509,9469.638439404844,7384.0195644710875,10061.908190779757
2024-000054684 Capstone Copper Corp-f1-06183998_1-1-1,2024-07-31,FS,9038.942,8936.83303375268,8185.156932007491,9533.07005679272,7433.480830262302,10129.307079832757
2024-000026117 Oroco Resource Corp-f1-06173815_1-1-1,2024-08-15,PEA,8818.48,8959.263253556564,8205.700548344601,9556.996749388643,7452.137843132639,10154.730245220722
2024-000048095 Arizona Sonoran Copper Company Inc-f1-06174291_2-1-1,2024-08-23,PEA,8598.018,8981.553503647076,8226.115967806445,9580.774133937926,7470.678431965816,10179.994764228777
2024-000006180 New Pacific Metals Corp-f1-06205411_2-1-1,2024-09-05,PEA,8818.48,9026.344457558782,8267.139559219306,9628.553397569482,7507.93466087983,10230.76233758018
2024-000015722 Platinum Group Metals Ltd-f1-06191474_1-1-1,2024-10-09,,9986.9286,9089.159661588381,8324.671382937673,9695.55943185302,7560.183104286964,10301.959202117658
2024-000030449 Silver Tiger Metals Inc-f1-06217254_1-1-1,2024-10-22,PFS,8818.48,9089.580336530216,8325.05667495368,9696.008172886504,7560.533013377141,10302.436009242794
2025-000044799 Generation Mining Limited-f1-06262023_1-1-1,2024-11-01,FS,8818.48,9090.015033970112,8325.454810036887,9696.471871954442,7560.89458610366,10302.92870993877
2025-000030394 US Copper Corp-f1-06225836_1-1-1,2024-12-16,PEA,9149.173,9233.894855654857,8457.232914807448,9849.950896872908,7680.570973960039,10466.006938090957
2024-000025928 Gunnison Copper Corp-f1-06221611_1-1-1,2024-12-18,PEA,9083.0344,9233.829810398905,8457.173340501244,9849.881512004744,7680.516870603583,10465.933213610582
2025-000027022 Barrick North America Finance LLC-f1-06241783_1-1-2,2024-12-31,FS,8884.6186,9271.70963084413,8491.867093168372,9890.28855336707,7712.024555492613,10508.867475890012
2025-000000923 Barrick Gold Corporation-f1-06241751_1-1-1,2024-12-31,FS,8884.6186,9271.70963084413,8491.867093168372,9890.28855336707,7712.024555492613,10508.867475890012
2025-000044770 Xanadu Mines Ltd-f1-06229361_1-1-1,2025-01-13,PFS,9038.942,9272.121213205603,8492.244057380009,9890.727595192206,7712.366901554414,10509.333977178807
2025-000033050 Trilogy Metals Inc-f1-06240435_1-1-1,2025-01-15,PEA,9259.404,9272.546514979123,8492.633587065366,9891.181271744843,7712.720659151608,10509.816028510562
2025-000029541 Camino Minerals Corporation-f1-06247011_1-1-1,2025-01-24,PFS,9369.635,9287.412725686672,8506.24940232856,9907.03930866003,7725.086078970448,10526.665891633389
2025-000032328 NorthIsle Copper and Gold Inc-f1-06266759_1-1-1,2025-02-12,PEA,9259.404,9320.031199424342,8536.124339615295,9941.833983027609,7752.217479806248,10563.636766630876
2025-000033595 Ivanhoe Mines Ltd-f1-06262485_1-1-1,2025-02-15,FS,9369.635,9320.46127518293,8536.51824174633,9942.292752070385,7752.575208309729,10564.12422895784
2025-000053528 Hot Chili Limited-f1-06283329_1-1-1,2025-03-01,PFS,9479.866,9352.633488093277,8565.984453157753,9976.611392510242,7779.335418222228,10600.589296927208
2025-000025425 Blue Moon Metals Inc-f1-06269952_2-1-1,2025-03-03,PEA,9259.404,9352.23112044182,8565.615928607825,9976.182180171214,7779.000736773831,10600.133239900608
2025-000025425 Blue Moon Metals Inc-f1-06337712_3-1-1,2025-03-03,PEA,9259.404,9352.23112044182,8565.615928607825,9976.182180171214,7779.000736773831,10600.133239900608
2025-000040264 Meridian Mining UK Societas-f1-1_1-.pdf (df544cd50a3c82ad),2025-03-10,PFS,9171.2192,9352.019822456548,8565.422402874232,9975.95678505766,7778.824983291914,10599.89374765877
2025-000008811 Foran Mining Corporation-f1-06252011_1-1-1,2025-03-12,FS,9413.727399999998,9351.8014812051,8565.22242628285,9975.723876773653,7778.643371360599,10599.646272342206
2025-000001767 DPM Metals Inc-f2-1_1-.pdf (30f36a91a40a0e04),2025-05-28,FS,8818.48,9425.279560842315,8632.520272244801,10054.10417974839,7839.760983647286,10682.928798654466
2025-000005703 Lion Copper and Gold Corp-f1-06339477_1-1-1,2025-05-31,PFS,9479.866,9425.607848440144,8632.820947606746,10054.454369648667,7840.034046773346,10683.30089085719
2025-000029200 Silver X Mining Corp-f1-06348374_1-1-1,2025-05-31,PEA,10303.22,9425.607848440144,8632.820947606746,10054.454369648667,7840.034046773346,10683.30089085719
2025-000055085 Ivanhoe Electric Inc-f1-06301599_1-4-1,2025-06-02,FS,9369.635,9425.780244277037,8632.978843247636,10054.638267186463,7840.177442218233,10683.496290095889
2025-000109167 Alkane Resources Limited-f4-1_1-.pdf (a0f0d18f91f80beb),2025-06-06,PEA,9763.500000000002,9425.958386641829,8633.142002076558,10054.828294642188,7840.3256175112865,10683.698202642548
2025-000016244 Mandalay Resources Corporation-f1-06303898_3-1-1,2025-06-06,PEA,9763.500000000002,9425.958386641829,8633.142002076558,10054.828294642188,7840.3256175112865,10683.698202642548
2025-000016244 Mandalay Resources Corporation-f1-06303898_1-1-1,2025-06-06,PEA,9763.500000000002,9425.958386641829,8633.142002076558,10054.828294642188,7840.3256175112865,10683.698202642548
2025-000003212 Taseko Mines Limited-f1-06308885_1-1-1,2025-06-15,PFS,9369.635,9426.529240550864,8633.664841522372,10055.437234105024,7840.800442493877,10684.345227659182
2025-000055085 Ivanhoe Electric Inc-f1-06301599_1-1-1,2025-06-23,FS,9369.635,9426.732349458118,8633.85086696045,10055.653893791368,7840.9693844627855,10684.575438124617
2025-000053244 Canadian Copper Inc-f1-06307870_1-1-1,2025-07-07,PEA,9369.635,9426.942228662276,8634.043093246466,10055.877775467254,7841.143957830656,10684.813322272232
2025-000050838 Railtown Capital Corp-f1-06349033_1-1-1,2025-07-15,PEA,9920.79,9428.852469617685,8635.792664032773,10057.915461612276,7842.732858447861,10686.978453606867
2025-000003116 Aris Mining Corporation-f1-06335076_1-1-1,2025-08-18,PFS,9479.866,9412.454551938275,8620.773973512634,10040.42352711681,7829.093395086991,10668.392502295346
2025-000025132 Marimaca Copper Corp-f1-1_1-.pdf (4d1e73760984b85f),2025-08-25,FS,9479.866,9410.20750366955,8618.71592424128,10038.026562947753,7827.224344813012,10665.845622225956
2025-000005247 Koryx Copper Inc. ( Deep-South Resources Inc.)-f1-06345472_1-1-1,2025-09-04,PEA,9500.0,9407.885553791868,8616.589273327549,10035.54969997306,7825.292992863231,10663.213846154253
2025-000020943 Cornish Metals Inc-f1-06343317_1-3-1,2025-09-29,PEA,10500.0,9404.815072251598,8613.777049671919,10032.274365688429,7822.73902709224,10659.733659125259
2025-000003116 Aris Mining Corporation-f1-06351776_2-1-1,2025-10-21,PEA,9479.866,9368.308907993318,8580.341415111989,9993.33262647672,7792.373922230659,10618.356344960124
