report_id,effective_date,report_type,cad_rate,knn_mean,band1_low,band1_high,band2_low,band2_high
2013-000004818 New Gold Inc-f1-02090330_2-1-1,2013-04-10,FS,1.07,1.0287088638742432,0.9972726805881269,1.081889387885479,0.9658364973020105,1.1350699118967147
2013-000007482 Avalon Rare Metals Inc-f1-02142596_1-1-1,2013-04-17,,1.0526,1.0290376844948705,0.9975914528212448,1.082235207341758,0.9661452211476191,1.1354327301886455
2013-000026555 Century Iron Mines Corporation-f1-02058564_3-1-1,2013-05-08,PEA,1.0,1.0297254916722918,0.9973368824292036,1.0836856690510346,0.9649482731861154,1.1376458464297772
2013-000001146 Moss Lake Gold Mines Ltd-f1-02110849_2-1-1,2013-05-31,PEA,1.0033,1.0307996865617188,0.9967035087554817,1.083356068996233,0.9626073309492448,1.1359124514307473
2013-000026979 El Tigre Silver Corp-f1-02097813_1-1-1,2013-06-01,PFS,1.0,1.0312389694750992,0.9971282613304102,1.0838177492008558,0.9630175531857212,1.1363965289266125
2013-000008209 El Nino Ventures Inc-f1-02086368_1-1-1,2013-06-04,PEA,1.0,1.031345601790936,0.997231366526043,1.0839298182750114,0.9631171312611502,1.136514034759087
2013-000025789 Cap-Ex Iron Ore Ltd-f1-02092220_1-1-1,2013-06-27,PEA,1.0,1.0338593684758337,0.999048044022562,1.0856863872830822,0.9642367195692902,1.1375134060903305
2013-000030716 Royal Nickel Corporation-f1-02087466_1-2-1,2013-07-25,FS,1.1111,1.0367452535190143,1.0019329276460691,1.0916119690739847,0.967120601773124,1.1464786846289554
2013-000030716 Royal Nickel Corporation-f1-02087466_1-1-1,2013-07-25,FS,1.1111,1.0367452535190143,1.0019329276460691,1.0916119690739847,0.967120601773124,1.1464786846289554
2013-000033663 Appia Energy Corp-f1-02096631_1-1-1,2013-07-30,,1.1111,1.0369340953029815,1.0021154284106784,1.0918108047580068,0.9672967615183752,1.146687514213032
2013-000013198 Nevada Copper Corp-f1-02132890_1-1-1,2013-08-22,FS,1.0,1.0398958302280732,1.0035475460266263,1.095112193280651,0.9671992618251795,1.1503285563332284
2013-000010461 Rockex Mining Corporation ( Enviropave International Ltd.)-f1-02120475_1-1-1,2013-08-27,PEA,1.0526,1.0400362467912312,1.0033540507670824,1.0942270626438801,0.9666718547429336,1.148417878496529
2013-000010148 Matamec Explorations Inc-f1-02122328_1-1-1,2013-09-04,FS,1.0,1.0401813439064944,1.0034940302906836,1.0943797200062773,0.9668067166748727,1.1485780961060599
2013-000025437 West Kirkland Mining Inc-f1-02112513_1-1-1,2013-09-13,PEA,1.0,1.0416353646499428,1.0048967675581002,1.0959095021191945,0.9681581704662579,1.150183639588446
2018-000039713 BlackRock Metals Inc-f1-02755090_1-1-1,2013-09-20,FS,1.05,1.0430412480091327,1.0062530652522443,1.0973886386620721,0.9694648824953561,1.1517360293150114
"2013-000029836 Silver Bull Resources, Inc-f1-02133395_2-1-1",2013-09-30,PEA,1.0,1.0432437340538816,1.0051715028245793,1.0960839279777035,0.9670992715952769,1.1489241219015254
2013-000031410 Flinders Resources Limited-f1-02110081_1-2-1,2013-10-11,PEA,1.0314,1.0448914912614042,1.0058617633527625,1.097630123366973,0.9668320354441204,1.1503687554725415
2013-000003556 Arianne Phosphate Inc-f1-02134296_1-1-1,2013-10-15,FS,1.05,1.0451556520812288,1.0061160569997676,1.097907617131328,0.9670764619183061,1.1506595821814272
2013-000026016 Quest Rare Minerals Ltd-f1-02144994_1-1-1,2013-10-23,PFS,1.05,1.046844212983749,1.007741545254904,1.0996814044836476,0.9686388775260589,1.1525185959835462
2013-000018439 Endeavour Mining Corporation-f1-02143581_3-1-1,2013-10-31,FS,1.0,1.0485532527533723,1.0071235364021422,1.106824845028789,0.9656938200509122,1.1650964373042054
2013-000022850 Alexco Resource Corp-f1-02146314_2-1-1,2013-11-15,,1.0417,1.0501992844182038,1.010633672409304,1.113667390799936,0.9710680604004042,1.1771354971816683
2014-000024639 Carlisle Goldfields Limited-f1-02156870_1-1-1,2013-12-02,PEA,1.0204,1.0530935393343626,1.015310567421135,1.1267899170390137,0.9775275955079074,1.2004862947436648
2013-000030431 Northern Graphite Corporation-f1-02144783_1-1-1,2013-12-06,PEA,1.05,1.0531129906455081,1.0153293208566263,1.1268107295693857,0.9775456510677445,1.2005084684932634
2014-000026380 Confederation Minerals Ltd-f1-02290902_1-1-1,2013-12-17,PEA,1.01,1.05455464105732,1.0158307362030086,1.1276952864177254,0.9771068313486969,1.2008359317781307
2014-000025546 Argonaut Gold Inc-f1-02160128_1-1-1,2013-12-17,PFS,1.05,1.05455464105732,1.0158307362030086,1.1276952864177254,0.9771068313486969,1.2008359317781307
2014-000004818 New Gold Inc-f1-02156614_1-1-1,2014-01-14,FS,1.0526,1.0587257147946791,1.018549549971839,1.13253761029341,0.9783733851489992,1.2063495057921407
2014-000004818 New Gold Inc-f1-02164189_2-1-1,2014-01-16,FS,1.05,1.0602615859503495,1.0200271384091109,1.134180558815444,0.979792690867872,1.2080995316805387
2014-000010711 DNI Metals Inc-f1-02155474_1-1-1,2014-01-17,PEA,1.05,1.0604088610375835,1.018263100255143,1.1384863599787873,0.9761173394727025,1.216563858919991
2014-000024639 Carlisle Goldfields Limited-f1-02197097_2-1-1,2014-02-27,PEA,1.1111,1.0661332111626323,1.014643158033028,1.1505812446853831,0.9631531049034239,1.2350292782081342
2014-000004261 Integra Gold Corp-f1-02199292_1-1-1,2014-02-28,,1.05,1.0661082070902757,1.0146193615593098,1.1505542600493237,0.9631305160283439,1.2350003130083715
2014-000004686 Clifton Star Resources Inc-f1-02213823_1-1-1,2014-03-26,PFS,1.0526,1.0711011048017376,1.0193711218915567,1.155942643417642,0.9676411389813758,1.2407841820335466
2014-000019932 New Millennium Iron Corp-f1-02207608_1-1-1,2014-03-27,FS,1.0,1.0710646971840176,1.0193364726189957,1.1559033519654356,0.9676082480539739,1.2407420067468533
2014-000002470 Fortune Minerals Limited-f1-02205231_1-1-1,2014-04-02,FS,1.1364,1.0710270759790403,1.019300668370683,1.1558627507981554,0.9675742607623252,1.2406984256172704
2014-000003447 Orex Exploration Inc-f1-02197031_1-1-1,2014-04-22,,1.1111,1.0720616690310683,1.0192708263504109,1.1574169885090384,0.9664799836697533,1.2427723079870083
2014-000009674 Mustang Minerals Corp-f1-02213716_1-1-1,2014-04-30,PEA,1.111,1.072014724665437,1.0192261936359581,1.1573663065306914,0.9664376626064793,1.2427178883959458
2014-000019932 New Millennium Iron Corp-f1-02207618_2-1-1,2014-05-01,FS,1.1111,1.0719662154876182,1.0174244360503748,1.158516801637455,0.9628826566131314,1.2450673877872918
2014-000004087 Gold Bullion Development Corp-f1-02225064_1-1-1,2014-05-06,PFS,1.1111,1.0732743046927269,1.0186659695078504,1.1599305060063652,0.9640576343229739,1.2465867073200037
2014-000027813 Nemaska Lithium Inc-f1-02228857_1-1-1,2014-05-13,FS,1.1111,1.074514681827634,1.019843236093998,1.1612710312303838,0.965171790360362,1.2480273806331337
2014-000008301 Trevali Mining Corporation-f1-02208589_1-2-1,2014-05-13,,1.0526,1.074514681827634,1.019843236093998,1.1612710312303838,0.965171790360362,1.2480273806331337
2014-000028675 Discovery Ventures Inc-f1-02215154_1-1-1,2014-05-26,,1.1,1.0756367665107547,1.0188482741467806,1.163693171422179,0.9620597817828065,1.2517495763336035
2014-000031007 Lexam VG Gold Inc-f1-02221767_1-1-1,2014-06-05,PEA,1.1111,1.0769330595814246,1.0173542453457787,1.1645922295174762,0.9577754311101325,1.252251399453528
2014-000030613 Pretium Resources Inc-f1-02230004_2-1-1,2014-06-19,,1.087,1.078265649848777,1.0186131131590896,1.166033288696301,0.9589605764694022,1.2538009275438247
2014-000011411 Focus Graphite Inc-f1-02242397_1-1-1,2014-06-25,FS,1.0989,1.0780528381770695,1.0173846766236767,1.1660976183087786,0.9567165150702838,1.2541423984404878
2014-000034782 Minco Plc-f1-02235323_1-1-1,2014-07-10,PEA,1.1053,1.0814553560914713,1.0181797436294413,1.173574125627196,0.9549041311674114,1.265692895162921
2014-000027138 Golden Predator Mining Corp. ( Northern Tiger Resources Inc.)-f1-02281138_1-1-1,2014-07-22,PEA,1.09,1.0814044235167422,1.0153467434076104,1.1801133336032963,0.9492890632984785,1.2788222436898504
2014-000029214 IDM Mining Ltd. (Formerly Revolution Resources Corp.)-f1-02257635_1-1-1,2014-07-23,,1.0526,1.0813517931895227,1.015297328008353,1.1800558992618484,0.9492428628271833,1.278760005334174
2014-000014472 ATAC Resources Ltd-f1-02257788_1-1-1,2014-07-23,PEA,1.087,1.0813517931895227,1.015297328008353,1.1800558992618484,0.9492428628271833,1.278760005334174
2014-000008483 Alacer Gold Corp-f1-02237181_1-1-1,2014-07-29,FS,1.04,1.0835412489896339,1.0173530407168774,1.1824452051744723,0.9511648324441208,1.2813491613593109
2014-000030615 Coalspur Mines Limited-f1-02240432_2-1-1,2014-07-31,FS,1.1111,1.0834919572892885,1.0173067600041907,1.1823914142045553,0.9511215627190931,1.281290871119822
"2014-000021638 Coeur Mining, Inc-f1-02257688_2-1-1",2014-08-29,FS,1.08,1.0876603085905008,1.0143810488493208,1.2006282287638648,0.9411017891081407,1.3135961489372288
2014-000031351 Monarques Resources Inc-f1-02268601_1-1-1,2014-10-07,,1.12,1.0936144451669132,1.0149041858834045,1.2072460635122155,0.936193926599896,1.320877681857518
2014-000005672 Atlantic Gold Corporation (previously Spur Ventures Inc.)-f1-02268435_1-1-1,2014-10-14,PEA,1.1111,1.093606926672477,1.021767055882751,1.2280573704805826,0.9499271850930248,1.3625078142886884
2014-000024867 Claim Post Resources Inc-f1-02293444_2-1-1,2014-11-01,PEA,1.0,1.0959394352605238,1.0224320095130464,1.2297716765380846,0.9489245837655687,1.3636039178156454
2014-000022850 Alexco Resource Corp-f1-02296485_1-1-1,2014-11-15,,1.1236,1.1007914962085505,1.0269586304792782,1.2352162539798128,0.953125764750006,1.369641011751075
2014-000032549 Lamêlée Iron Ore Ltd-f1-02294795_1-1-1,2014-11-25,PEA,1.1111,1.1034638470368558,1.0294517399884353,1.2382149428240024,0.9554396329400148,1.3729660386111489
2015-000031701 Aurvista Gold Corporation-f1-02301905_1-1-1,2014-12-09,PEA,1.0526,1.1095466764660633,1.0338363311340664,1.243192736049646,0.9581259858020695,1.3768387956332284
2015-000003348 SilverCrest Mines Inc-f1-02330093_1-1-1,2014-12-31,PFS,1.0,1.1155687937007484,1.0377561493700365,1.2503208435140254,0.9599435050393246,1.3850728933273024
2015-000024464 Wellgreen Platinum Ltd-f1-02304935_1-2-1,2015-02-02,PEA,1.1111,1.1282574779029713,1.0471561164847512,1.2648530588177413,0.9660547550665308,1.4014486397325112
2015-000020738 Centerra Gold Inc-f1-02322271_1-1-1,2015-02-05,PEA,1.0526,1.1282190604997373,1.0471204605998456,1.2648099903063916,0.9660218606999538,1.401400920113046
2015-000000834 Agnico Eagle Mines Limited-f1-02319129_1-1-1,2015-02-11,FS,1.03,1.1281793625163952,1.044717006628876,1.2644521038361651,0.9612546507413569,1.4007248451559349
2015-000029300 Rathdowney Resources Ltd-f1-02337292_2-2-1,2015-02-11,,1.14,1.1281793625163952,1.044717006628876,1.2644521038361651,0.9612546507413569,1.4007248451559349
2015-000026555 Century Iron Mines Corporation-f1-02335584_1-1-1,2015-03-02,FS,1.25,1.1320865945807934,1.0460725946965395,1.2681066278245885,0.9600585948122853,1.4041266610683834
2015-000010633 Adriana Resources Inc-f1-02338952_1-1-1,2015-03-25,FS,1.1421,1.1369755324049466,1.049399270679713,1.2694621135481392,0.9618230089544797,1.4019486946913315
2015-000025037 Eagle Hill Exploration Corporation-f1-02362821_1-1-1,2015-04-28,,1.1628,1.1470464988313696,1.0550369005736175,1.278072282071905,0.9630273023158655,1.4090980653124405
2015-000027965 Ecuador Gold and Copper Corp-f1-02358631_1-1-1,2015-05-19,PEA,1.1048,1.1521765940616209,1.058372217150593,1.2848130391996686,0.9645678402395652,1.4174494843377161
2015-000005733 Sabina Gold & Silver Corp-f1-02366270_1-1-1,2015-05-20,FS,1.1494,1.1524297027525636,1.0586047190151455,1.2850952852964337,0.9647797352777275,1.4177608678403035
2015-000037240 TMAC Resources Inc-f1-02359475_1-1-1,2015-05-28,,1.1765,1.1574636557831965,1.0632288331114765,1.2907087377184068,0.9689940104397565,1.4239538196536168
2015-000026119 B2Gold Corp-f1-02375336_2-1-1,2015-06-30,FS,1.25,1.1677286766893142,1.0683856770510185,1.2953305925513048,0.9690426774127229,1.422932508413295
2015-000005672 Atlantic Gold Corporation (previously Spur Ventures Inc.)-f1-02383572_3-1-1,2015-07-02,FS,1.25,1.1680247758871454,1.0686565859943924,1.2956590475743224,0.9692883961016392,1.4232933192614996
2015-000026672 Western Potash Corp-f1-02384196_1-1-1,2015-07-02,,1.22,1.1680247758871454,1.0686565859943924,1.2956590475743224,0.9692883961016392,1.4232933192614996
2015-000030647 Zenyatta Ventures Ltd-f1-02372294_1-1-1,2015-07-09,PEA,1.2195,1.1730314407653208,1.0730625570029784,1.3001213328285748,0.9730936732406359,1.4272112248918285
2015-000024152 Premier Gold Mines Limited-f1-02374821_2-1-1,2015-07-15,FS,1.1,1.173120822124165,1.0731443210428298,1.3002203980431564,0.9731678199614945,1.4273199739621476
2015-000000162 Gowest Gold Ltd-f1-02372897_1-1-1,2015-07-15,,1.25,1.173120822124165,1.0731443210428298,1.3002203980431564,0.9731678199614945,1.4273199739621476
2015-000024909 Rambler Metals and Mining plc-f1-02396630_1-1-1,2015-07-20,,1.1364,1.1780707162780184,1.0758241274769387,1.303585325301098,0.9735775386758588,1.429099934324178
2015-000025718 First Bauxite Corporation-f1-02378841_1-1-1,2015-08-04,FS,1.248,1.1829716287161947,1.0775547637046117,1.3046065811818095,0.9721378986930289,1.4262415336474246
2015-000005733 Sabina Gold & Silver Corp-f1-02409333_2-1-1,2015-09-14,FS,1.0,1.1916344739532776,1.081913773303811,1.3069541259029873,0.9721930726543445,1.4222737778526968
2015-000010461 Rockex Mining Corporation ( Enviropave International Ltd.)-f1-02407947_1-1-1,2015-10-26,PEA,1.1765,1.210990288900702,1.0961430672451606,1.3177924876615046,0.9812958455896192,1.424594686422307
