report_id,effective_date,report_type,cad_rate,knn_mean,band1_low,band1_high,band2_low,band2_high
2014-000008483 Alacer Gold Corp-f1-02237181_1-1-1,2014-07-29,FS,1.04,1.0860189999999998,1.0373301571682956,1.1453726139642897,0.9888161143365913,1.2049010279285792
2014-000030615 Coalspur Mines Limited-f1-02240432_2-1-1,2014-07-31,FS,1.1111,1.0860189999999998,1.0373301571682956,1.1453726139642897,0.9888161143365913,1.2049010279285792
"2014-000021638 Coeur Mining, Inc-f1-02257688_2-1-1",2014-08-29,FS,1.08,1.084908,1.0361499418840008,1.1488507201246185,0.9852917837680012,1.2106933402492368
2014-000005672 Atlantic Gold Corporation (previously Spur Ventures Inc.)-f1-02268435_1-1-1,2014-10-14,PEA,1.1111,1.089203,1.0346870733330185,1.1572919898572729,0.9780658466660371,1.2232756797145454
2014-000024867 Claim Post Resources Inc-f1-02293444_2-1-1,2014-11-01,PEA,1.0,1.09417,1.038964450821544,1.1724097700567837,0.9803408016430881,1.247231440113567
2014-000032549 Lamêlée Iron Ore Ltd-f1-02294795_1-1-1,2014-11-25,PEA,1.1111,1.09417,1.042945437065805,1.1893010270251874,0.98140177413161,1.2741129540503748
2015-000031701 Aurvista Gold Corporation-f1-02301905_1-1-1,2014-12-09,PEA,1.0526,1.1002420000000002,1.042945437065805,1.1893010270251874,0.98140177413161,1.2741129540503748
2015-000003348 SilverCrest Mines Inc-f1-02330093_1-1-1,2014-12-31,PFS,1.0,1.106314,1.0450738650665534,1.1971830388030025,0.9820970301331069,1.2863153776060048
2015-000024464 Wellgreen Platinum Ltd-f1-02304935_1-2-1,2015-02-02,PEA,1.1111,1.117418,1.0489418964118997,1.20640023301024,0.9847222928237993,1.2996389660204792
2015-000020738 Centerra Gold Inc-f1-02322271_1-1-1,2015-02-05,PEA,1.0526,1.117418,1.0489418964118997,1.20640023301024,0.9847222928237993,1.2996389660204792
2015-000000834 Agnico Eagle Mines Limited-f1-02319129_1-1-1,2015-02-11,FS,1.03,1.120524,1.0524572961451126,1.2150525737180664,0.9871389922902252,1.3123295474361325
2015-000026555 Century Iron Mines Corporation-f1-02335584_1-1-1,2015-03-02,FS,1.25,1.1205240000000003,1.0524572961451126,1.2150525737180664,0.9871389922902252,1.3123295474361325
2015-000010633 Adriana Resources Inc-f1-02338952_1-1-1,2015-03-25,FS,1.1421,1.120524,1.0597696586925334,1.2356767456994173,0.9910281173850672,1.3428422913988347
2015-000027965 Ecuador Gold and Copper Corp-f1-02358631_1-1-1,2015-05-19,PEA,1.1048,1.140311,1.0641986128547303,1.2555065426605245,0.9887358257094603,1.371351685321049
2015-000005733 Sabina Gold & Silver Corp-f1-02366270_1-1-1,2015-05-20,FS,1.1494,1.140311,1.0641986128547303,1.2555065426605245,0.9887358257094603,1.371351685321049
2015-000026119 B2Gold Corp-f1-02375336_2-1-1,2015-06-30,FS,1.25,1.150884,1.0706688905348982,1.272233222301073,0.9872010810697965,1.3903297446021465
2015-000005672 Atlantic Gold Corporation (previously Spur Ventures Inc.)-f1-02383572_3-1-1,2015-07-02,FS,1.25,1.150884,1.0706688905348982,1.272233222301073,0.9872010810697965,1.3903297446021465
2015-000030647 Zenyatta Ventures Ltd-f1-02372294_1-1-1,2015-07-09,PEA,1.2195,1.150884,1.0706688905348982,1.272233222301073,0.9872010810697965,1.3903297446021465
2015-000024152 Premier Gold Mines Limited-f1-02374821_2-1-1,2015-07-15,FS,1.1,1.150884,1.0706688905348982,1.272233222301073,0.9872010810697965,1.3903297446021465
2015-000025718 First Bauxite Corporation-f1-02378841_1-1-1,2015-08-04,FS,1.248,1.150884,1.0706688905348982,1.272233222301073,0.9872010810697965,1.3903297446021465
2015-000005733 Sabina Gold & Silver Corp-f1-02409333_2-1-1,2015-09-14,FS,1.0,1.173349,1.0781618678235356,1.2876690562169308,0.9830179356470709,1.4020323124338616
2015-000010461 Rockex Mining Corporation ( Enviropave International Ltd.)-f1-02407947_1-1-1,2015-10-26,PEA,1.1765,1.212452,1.0842417784948544,1.299078333173273,0.9782874569897085,1.4079605663465458
2016-000016002 Gold Reach Resources Ltd-f1-02457915_1-1-1,2016-01-01,PEA,1.25,1.226263,1.0932808117398334,1.3122400886882104,0.9706039234796666,1.408522477376421
2016-000022947 Kaminak Gold Corporation-f1-02434651_1-2-1,2016-01-06,FS,1.1494,1.226263,1.099505582550326,1.319031200388501,0.9719035651006516,1.4109548007770019
2016-000023396 Plateau Uranium Inc-f1-02438046_1-2-1,2016-01-12,PEA,1.2611,1.226263,1.099505582550326,1.319031200388501,0.9719035651006516,1.4109548007770019
2016-000002894 Abacus Mining & Exploration Corporation-f1-02446208_1-1-1,2016-02-19,FS,1.2,1.2338349999999998,1.1063154538957476,1.3239768354330852,0.971626807791495,1.4069495708661701
2016-000023055 Rockhaven Resources Ltd-f1-02450368_2-1-1,2016-02-26,PEA,1.3333,1.2338349999999998,1.1063154538957476,1.3239768354330852,0.971626807791495,1.4069495708661701
2016-000033407 Benton Resources Inc-f1-02472165_1-1-1,2016-03-07,PEA,1.25,1.2338349999999998,1.1063154538957476,1.3239768354330852,0.9716268077914952,1.4069495708661701
2016-000002563 SEMAFO INC-f1-02459263_1-1-1,2016-03-23,FS,1.39,1.2425979999999999,1.1063154538957476,1.3239768354330852,0.9716268077914952,1.4069495708661701
2016-000014472 ATAC Resources Ltd-f1-02507566_1-1-1,2016-05-31,PEA,1.2821,1.2623830000000003,1.1237839777478211,1.3292042567974294,0.994093055495642,1.4049336135948587
2016-000024066 AQM Copper Inc-f1-02506315_1-1-1,2016-06-01,PFS,1.15,1.2623830000000003,1.1237839777478211,1.3292042567974294,0.994093055495642,1.4049336135948587
2016-000019932 New Millennium Iron Corp-f1-02509255_1-1-1,2016-06-09,PFS,1.35,1.2623830000000003,1.134340579111398,1.333193981487263,1.0070706582227962,1.4047774629745262
2016-000023243 Peregrine Diamonds Ltd-f1-02520978_2-1-1,2016-07-07,PEA,1.28,1.27511,1.134340579111398,1.333193981487263,1.0070706582227962,1.4047774629745262
2016-000032329 Copper North Mining Corp-f1-02557849_2-1-1,2016-10-12,PEA,1.2821,1.3021239999999998,1.1886580084715779,1.348205246141665,1.0865832169431555,1.4056776922833296
2016-000007482 Avalon Advanced Materials Inc-f1-02551917_1-1-1,2016-10-21,PEA,1.3,1.307619,1.1886580084715779,1.348205246141665,1.0865832169431555,1.4056776922833296
2017-000009025 IAMGOLD Corporation-f1-02583085_1-1-1,2016-12-09,PEA,1.3514,1.3081900000000002,1.2361057100255741,1.3541851710237265,1.1624716200511482,1.3986305420474532
2018-000033313 MGX Minerals Inc-f1-02757379_1-1-1,2016-12-31,PEA,1.2987,1.30819,1.2361057100255741,1.3541851710237265,1.162471620051148,1.3986305420474532
2017-000010750 Geologix Explorations Inc-f1-02587974_1-1-1,2017-01-19,PEA,1.34,1.3094729999999999,1.2361057100255741,1.3541851710237265,1.162471620051148,1.398630542047453
2017-000010252 Wallbridge Mining Company Limited-f1-02592311_1-1-1,2017-02-02,PFS,1.31,1.3094729999999999,1.2434320633183296,1.3539717442125845,1.1758987266366592,1.3969780884251688
2017-000035733 Champion Iron Limited-f1-02597268_1-1-1,2017-03-17,FS,1.3158,1.3119750000000001,1.2557874443517858,1.3524689711954745,1.1993143887035715,1.3926774423909485
2017-000005029 Darnley Bay Resources Limited-f1-02636784_2-1-1,2017-04-18,PEA,1.3333,1.313252,1.2591452866844934,1.350562421558901,1.204827373368987,1.3876616431178015
2017-000007875 Skeena Resources Limited-f1-02630480_1-1-1,2017-04-20,PEA,1.2987,1.3132519999999999,1.2591452866844934,1.350562421558901,1.204827373368987,1.3876616431178015
2017-000022162 Golden Dawn Minerals Inc-f1-02592894_2-12-1,2017-05-05,PEA,1.3158,1.31385,1.2591452866844934,1.350562421558901,1.204827373368987,1.3876616431178015
2017-000008485 Rogue Resources Inc-f1-02648225_1-1-1,2017-05-23,PEA,1.3158,1.31438,1.2591452866844934,1.350562421558901,1.204827373368987,1.3876616431178015
2019-000039579 BMC Minerals (No.1) Ltd-f1-02904658_4-1-1,2017-05-31,PFS,1.2658,1.31438,1.2591452866844934,1.3505624215589007,1.2048273733689867,1.3876616431178015
2019-000039579 BMC Minerals (No.1) Ltd-f1-02899896_1-1-1,2017-05-31,PFS,1.3333,1.31438,1.2591452866844934,1.3505624215589007,1.2048273733689867,1.3876616431178015
2017-000037111 Desert Star Resources Ltd-f1-02654496_1-1-1,2017-06-15,PFS,1.33,1.314845,1.2611979859998717,1.3482012915978756,1.210019871999744,1.3840264831957507
2017-000025296 Trek Mining Inc. ( JDL Gold Corp.)-f1-02659560_1-1-1,2017-07-10,FS,1.3671,1.314845,1.262780854568485,1.3459435933638892,1.2145229091369707,1.3808483867277785
2017-000024726 Critical Elements Corporation-f1-02684870_1-1-1,2017-10-20,FS,1.3333,1.298602,1.2636495144652458,1.333628294783376,1.2262940289304918,1.3662515895667515
2017-000032328 NorthIsle Copper and Gold Inc-f1-02686281_2-1-1,2017-10-24,PEA,1.3,1.298602,1.263621389300371,1.331936642890702,1.228369678600742,1.3650001857814034
2018-000002881 Minnova Corp-f1-02767575_1-1-1,2017-10-31,FS,1.25,1.298602,1.263621389300371,1.3319366428907018,1.228369678600742,1.3650001857814034
2018-000027813 Nemaska Lithium Inc-f1-02732187_1-1-1,2017-11-07,FS,1.3,1.298602,1.2636213893003707,1.331936642890702,1.228369678600742,1.3650001857814034
2018-000037377 Alamos Gold Inc-f1-02721540_1-1-1,2017-12-01,FS,1.3333,1.298656,1.2635571007141744,1.330206902018285,1.2304101014283488,1.3637097040365695
2018-000044644 Tacora Resources Inc-f1-02725992_1-1-1,2017-12-22,FS,1.2886,1.298106,1.2635571007141744,1.330206902018285,1.2304101014283488,1.3637097040365695
2018-000007625 Anaconda Mining Inc-f1-02737080_2-1-1,2018-01-17,PEA,1.34,1.295664,1.2630580437681258,1.32981863003924,1.2299566875362518,1.3634778600784798
2018-000008434 FRONTIER LITHIUM INC-f1-02757384_1-1-1,2018-03-02,PFS,1.25,1.293526,1.2616844290459175,1.3286912928210168,1.2286248580918353,1.3626385856420333
2018-000005247 Deep-South Resources Inc-f1-02736873_2-1-1,2018-03-02,PEA,1.25,1.293526,1.2616844290459175,1.3286912928210168,1.2286248580918353,1.3626385856420333
2018-000031738 Algold Resources Ltd-f1-02793543_2-1-1,2018-03-09,PEA,1.2775,1.293155,1.2616844290459177,1.3286912928210168,1.2286248580918353,1.3626385856420333
2018-000034271 Canadian Metals Inc-f1-02782390_2-1-1,2018-03-22,PFS,1.33,1.293155,1.2614195287956573,1.3286338545670227,1.2282676575913145,1.3626963091340452
2018-000000523 Star Diamond Corporation-f1-02780481_1-1-1,2018-04-16,PEA,1.25,1.294209,1.261316253849689,1.3288457480647853,1.227995807699378,1.3630547961295711
2020-000008434 FRONTIER LITHIUM INC-f1-03031838_1-1-1,2018-04-16,PFS,1.25,1.294209,1.261316253849689,1.3288457480647853,1.227995807699378,1.3630547961295711
2018-000031889 Callinex Mines Inc-f1-02792445_2-1-1,2018-05-14,PEA,1.2987,1.2959450000000001,1.2613867273020896,1.3290167610370753,1.2278952546041793,1.3631553220741504
2018-000030782 Marathon Gold Corporation-f1-02777286_2-1-1,2018-05-28,PEA,1.2658,1.2959449999999997,1.2614357477209004,1.329104859253977,1.2277517954418014,1.363090018507954
2018-000023055 Rockhaven Resources Ltd-f1-02802389_1-1-1,2018-06-05,PEA,1.33,1.2963799999999999,1.2615921301254553,1.3292751879641567,1.2277310602509108,1.3630971759283135
2018-000034095 Nouveau Monde Graphite Inc. (auparavant Nouveau Monde Mining Enterprises Inc.)-f1-02855650_2-1-1,2018-07-10,FS,1.307,1.2963170000000002,1.2618270517843737,1.329335453267769,1.2274037035687473,1.3624205065355377
2018-000007482 Avalon Advanced Materials Inc-f1-02820730_1-1-1,2018-07-24,PEA,1.3,1.2959410000000002,1.2618684026682092,1.3291354618571358,1.2273694053364181,1.361903523714272
2018-000027103 Lithium Americas Corp-f1-02802223_2-1-1,2018-08-01,PFS,1.3029,1.2959410000000002,1.2622201819895174,1.3292047268277059,1.2276693639790346,1.3616384536554116
2018-000007482 Avalon Advanced Materials Inc-f1-02826804_2-1-1,2018-08-21,PEA,1.3,1.29649,1.2628717941105545,1.3297147192246495,1.2283161882211093,1.3620020384492988
2018-000009025 IAMGOLD Corporation-f1-02832861_5-1-1,2018-08-30,FS,1.25,1.2965149999999999,1.2628717941105545,1.3297147192246495,1.2283161882211093,1.3620020384492988
2018-000017006 Aquila Resources Inc-f1-02820553_2-1-1,2018-08-30,FS,1.33,1.2965149999999999,1.2628717941105545,1.3297147192246495,1.2283161882211093,1.3620020384492988
2018-000016084 Velocity Minerals Ltd-f1-02822887_2-2-1,2018-09-10,PEA,1.3333,1.296515,1.2635295388819479,1.3302311762070316,1.2289689777638961,1.362372252414063
2018-000005206 Alderon Iron Ore Corp-f1-02825375_1-2-1,2018-09-26,FS,1.2987,1.2971150000000002,1.2640718128594872,1.3307216741586916,1.2293532257189743,1.362652948317383
2018-000008403 Desert Lion Energy Inc-f1-02846696_1-1-1,2018-10-01,PEA,1.38,1.299981,1.2640718128594872,1.3307216741586916,1.2293532257189745,1.362652948317383
2018-000031788 Horizonte Minerals PLC-f1-02855919_3-1-1,2018-11-01,FS,1.25,1.3029439999999999,1.2648045382698525,1.3314738637114651,1.2299466765397054,1.36328532742293
2018-000009025 IAMGOLD Corporation-f1-02846935_7-1-1,2018-11-01,FS,1.3,1.3029439999999999,1.2648045382698525,1.3314738637114651,1.2299466765397054,1.36328532742293
2018-000002899 NGEx Resources Inc-f1-02858390_2-1-1,2018-11-20,PFS,1.3,1.3029439999999999,1.2673645864727578,1.3340836279894976,1.2320900729455158,1.3655281559789954
2018-000031521 Mason Graphite Inc-f1-02856062_1-1-1,2018-12-05,FS,1.3099,1.304661,1.2673645864727578,1.3340836279894976,1.2320900729455158,1.3655281559789954
2019-000039553 Filo Mining Corp-f1-02877026_1-1-1,2019-01-13,PFS,1.3,1.306429,1.2681698437918176,1.335856721483001,1.232606687583635,1.3679804429660023
2019-000007910 ABCOURT MINES INC-f1-02872804_2-1-1,2019-01-15,FS,1.25,1.306429,1.2681698437918176,1.335856721483001,1.232606687583635,1.3679804429660023
2019-000043028 Euro Manganese Inc-f1-02886256_2-1-1,2019-01-29,PEA,1.31,1.306429,1.2693001487212896,1.3398265725795506,1.2329803974425793,1.3740332451591006
2019-000034463 Fission Uranium Corp-f1-02926146_1-1-1,2019-04-15,PFS,1.3333,1.3074540000000003,1.2702363349092975,1.3428934754932729,1.2330561698185951,1.378370450986545
2020-000024599 Sama Resources Inc-f1-_1-Ressources Sama Inc__-03067250 -1-,2019-05-22,PEA,1.3298,1.3074540000000003,1.2721984311481436,1.3465148446714896,1.2346722622962871,1.3833050893429786
2019-000024867 Canadian Premium Sand Inc-f1-02929984_1-1-1,2019-05-28,PFS,1.3333,1.3085110000000002,1.2721984311481436,1.3465148446714894,1.2346722622962871,1.3833050893429786
2019-000008697 SRG Mining Inc-f1-02952958_1-1-1,2019-06-18,FS,1.3198,1.3085110000000002,1.2732882089480935,1.349445175018899,1.2347852178961873,1.3870991500377976
2019-000023397 Lydian International Limited-f1-02975570_1-1-1,2019-09-16,FS,1.33,1.315343,1.2754980032394712,1.3524400096384084,1.2357739064789424,1.3896579192768164
2019-000002563 SEMAFO INC-f1-02986356_1-1-1,2019-09-30,PEA,1.3298,1.315343,1.2754980032394712,1.3524400096384084,1.2357739064789421,1.3896579192768164
2019-000020308 Erdene Resource Development Corporation-f1-02997666_2-1-1,2019-10-15,PFS,1.32,1.315343,1.2763896914340314,1.3527460534580156,1.2365763828680634,1.389289106916031
2019-000031788 Horizonte Minerals PLC-f1-02984697_2-1-1,2019-10-31,PFS,1.34,1.3167620000000002,1.2763896914340314,1.3527460534580154,1.2365763828680634,1.389289106916031
2020-000009025 IAMGOLD Corporation-f1-03016840_2-1-1,2019-11-06,FS,1.25,1.316762,1.2763896914340314,1.3527460534580154,1.2365763828680634,1.389289106916031
2019-000006065 Victoria Gold Corp-f1-02998460_1-1-1,2019-12-04,FS,1.3333,1.3186140000000002,1.2771768177619083,1.3528262153266941,1.2372619355238166,1.3885607306533883
2020-000003212 Taseko Mines Limited-f1-03007907_1-2-1,2019-12-31,PFS,1.25,1.3185160000000002,1.2771768177619083,1.3528262153266941,1.2372619355238166,1.3885607306533883
2020-000009025 IAMGOLD Corporation-f1-03017893_3-1-1,2019-12-31,FS,1.2987,1.3185160000000002,1.2771768177619083,1.3528262153266941,1.2372619355238166,1.3885607306533883
2020-000025074 Vanadium One Iron Corp-f1-03042911_1-1-1,2020-02-27,PEA,1.3158,1.3183200000000002,1.2773631669800085,1.3515071391481246,1.2374168339600173,1.3857047782962488
2020-000005837 KORE Mining Ltd-f1-03060233_1-1-1,2020-04-06,PEA,1.33,1.317398,1.278361682523372,1.350028199561684,1.2392639650467445,1.3825969991233682
2020-000021551 ScoZinc Mining Ltd-f1-03088581_2-1-1,2020-07-06,PFS,1.41,1.316432,1.2789871006967868,1.3485496788250988,1.2407585013935738,1.3798836576501978
2020-000023055 Rockhaven Resources Ltd-f1-03086606_1-1-1,2020-07-10,PEA,1.25,1.316432,1.2789871006967868,1.3485496788250988,1.2407585013935738,1.3798836576501978
2020-000030562 Teranga Gold Corporation-f1-03100145_1-1-1,2020-07-26,PFS,1.4085,1.316432,1.2791031577462848,1.3485240976718043,1.2409049154925698,1.3797467953436082
2020-000033050 Trilogy Metals Inc. ( NovaCopper Inc.)-f1-03119913_1-1-1,2020-08-20,FS,1.32,1.316967,1.2796543919871652,1.3487903408260375,1.2419696839743308,1.380241581652075
2020-000016084 Velocity Minerals Ltd-f1-03108368_1-2-1,2020-08-30,PFS,1.3333,1.3169669999999998,1.2796543919871652,1.3487903408260375,1.2419696839743308,1.3802415816520752
2020-000005620 Troilus Gold Corp-f1-03122905_2-1-1,2020-08-31,PEA,1.25,1.3169669999999998,1.2796543919871652,1.3487903408260375,1.2419696839743308,1.3802415816520752
2020-000002899 Josemaria Resources Inc-f1-03131257_1-1-1,2020-09-28,FS,1.31,1.317853,1.2796543919871652,1.3487903408260375,1.2419696839743306,1.380241581652075
2020-000005466 Niobay Metals Inc. ( MDN INC.)-f1-03143344_2-1-1,2020-10-13,PEA,1.3,1.318389,1.2796543919871652,1.3487903408260375,1.2419696839743306,1.380241581652075
2021-000000760 O3 Mining Inc-f1-03165344_1-1-1,2020-11-25,PEA,1.3333,1.319177,1.2807337712254276,1.3500103470628868,1.243972642450855,1.3825257941257743
2021-000025889 Labrador Iron Mines Holdings Limited-f1-03198968_1-2-1,2020-12-31,PEA,1.33,1.3177750000000001,1.2804882583159665,1.3490925895422656,1.2445642166319328,1.3817728790845314
2021-000022404 First Mining Gold Corp-f1-03182996_1-1-1,2021-01-20,PFS,1.3333,1.3177750000000001,1.2805256620603909,1.348819305911768,1.2450801241207818,1.381667411823536
2021-000030536 Braveheart Resources Inc-f1-03176084_1-1-1,2021-01-21,PEA,1.3333,1.3177750000000001,1.2805256620603909,1.348819305911768,1.2450801241207818,1.381667411823536
2021-000005733 Sabina Gold & Silver Corp-f1-03183313_1-1-1,2021-03-03,FS,1.31,1.3153040000000003,1.280334107532417,1.3482890041778344,1.2457652150648344,1.381675008355669
2021-000050209 1246778 B.C. LTD-f1-03239369_1-1-1,2021-03-31,PEA,1.3158,1.3133500000000002,1.2803341075324173,1.3482890041778346,1.2457652150648344,1.381675008355669
2021-000005999 Roxgold Inc-f1-03229132_2-1-1,2021-03-31,FS,1.2583,1.3133500000000002,1.2803341075324173,1.3482890041778346,1.2457652150648344,1.381675008355669
2021-000030782 Marathon Gold Corporation-f1-03208886_1-1-1,2021-04-23,FS,1.33,1.3133750000000002,1.2803341075324173,1.3482890041778346,1.2457652150648344,1.381675008355669
2021-000008849 Spanish Mountain Gold Ltd-f1-03234471_1-1-1,2021-05-10,PFS,1.3106,1.3134419999999998,1.2803344994067218,1.3465510216633738,1.246521198813444,1.3789542433267479
2022-000026953 Bonterra Resources Inc-f1-03414517_1-1-1,2021-06-01,PEA,1.33,1.3134420000000002,1.2800490967422975,1.3428520535091888,1.247460793484595,1.3730667070183773
2021-000031410 Leading Edge Materials Corp-f1-03252789_1-1-1,2021-06-09,PEA,1.2775,1.3134420000000002,1.2802837444677488,1.3413699396372347,1.2484381889354974,1.3706105792744696
2021-000036937 Probe Metals Inc-f1-03289738_2-1-1,2021-09-07,PEA,1.3333,1.310223,1.2817843175102972,1.3353073710296743,1.2533649350205944,1.3604110420593485
2021-000003151 Northern Dynasty Minerals Ltd-f1-03277351_2-2-1,2021-09-09,PEA,1.3333,1.310223,1.2817843175102972,1.3353073710296743,1.2533649350205944,1.3604110420593485
2021-000020511 COPPER FOX METALS INC-f1-03296960_3-1-1,2021-09-10,PEA,1.3,1.310223,1.281784317510297,1.3353073710296743,1.2533649350205944,1.3604110420593487
2021-000008322 Lomiko Metals Inc-f1-03278476_2-1-1,2021-09-10,PEA,1.33,1.310223,1.281784317510297,1.3353073710296743,1.2533649350205944,1.3604110420593487
2021-000043280 Steppe Gold Ltd-f1-03313510_2-1-1,2021-10-27,FS,1.3,1.3096809999999999,1.2821372447243335,1.333864263615454,1.2545712894486671,1.358025327230908
2022-000042886 Defense Metals Corp-f1-03324683_1-1-1,2021-11-07,PEA,1.3,1.3096809999999999,1.282183706577225,1.3338339610873056,1.2547535131544503,1.3580540221746111
2021-000037111 Kutcho Copper Corp. ( Desert Star Resources Ltd.)-f1-03321014_1-1-1,2021-11-08,FS,1.3158,1.3096809999999999,1.282183706577225,1.3338339610873056,1.2547535131544503,1.3580540221746111
2022-000047725 G Mining Ventures Corp-f1-03336754_1-1-1,2021-12-10,FS,1.3,1.30933,1.282327518870709,1.3337354493354927,1.255386337741418,1.3582021986709856
2024-000105535 G Mining Ventures Corp-f2-1_1-.pdf (d182022afd54e57d),2021-12-10,FS,1.3,1.30933,1.282327518870709,1.3337354493354927,1.255386337741418,1.3582021986709856
2022-000026913 AYA GOLD & SILVER INC-f1-03363083_2-1-1,2021-12-13,FS,1.3175,1.30933,1.282327518870709,1.3337354493354927,1.255386337741418,1.3582021986709856
2022-000027890 Loncor Gold Inc-f1-03333595_1-1-1,2021-12-15,PEA,1.3514,1.30933,1.282361192853873,1.3335417048774176,1.2557949857077462,1.3581560097548355
2022-000024814 Search Minerals Inc-f1-03411420_2-1-1,2021-12-31,PEA,1.25,1.30933,1.2818672289772892,1.3329041157945114,1.255624157954578,1.3576979315890225
"2022-000029882 Allkem Limited,  Orocobre Limited-f1-03325748_1-1-1",2022-01-11,FS,1.33,1.3084970000000002,1.2813506537620967,1.3321710757318963,1.255408107524193,1.3570489514637925
2022-000003818 Sabre Gold Mines Corp. ( Arizona Gold Corp.)-f1-03332175_1-1-1,2022-01-18,PEA,1.2821,1.3084970000000002,1.2813506537620967,1.3321710757318965,1.255408107524193,1.3570489514637925
2022-000031900 Magna Mining Inc-f1-03352191_1-1-1,2022-01-31,FS,1.2987,1.3062680000000002,1.2813506537620964,1.3321710757318965,1.2554081075241932,1.3570489514637927
2022-000016221 Bluestone Resources Inc-f1-03365225_1-1-1,2022-02-22,FS,1.32,1.30151,1.2789052912902776,1.3301035287849554,1.2533477825805555,1.3557442575699112
2022-000008072 Spruce Ridge Resources Ltd-f1-03366701_1-1-1,2022-03-09,PEA,1.2987,1.30151,1.2775378626041696,1.3289874657092224,1.2521482252083396,1.3550474314184444
2022-000013027 Cornerstone Capital Resources Inc-f1-03395605_1-1-1,2022-03-31,PFS,1.33,1.296379,1.2745663743417501,1.326562774687752,1.2494914486835003,1.3534842493755042
2022-000026555 Century Global Commodities Corporation-f1-03471973_1-1-1,2022-05-06,FS,1.3158,1.2939770000000002,1.2702506717493678,1.3236322170670551,1.2450978434987356,1.3518609341341103
2025-000106960 Cygnus Metals Limited-f2-1_1-.pdf (d9b45b1f65d8bd88),2022-05-09,PEA,1.28,1.2939770000000002,1.2702506717493678,1.3236322170670551,1.2450978434987356,1.3518609341341103
2022-000026880 Manganese X Energy Corp-f1-03402726_1-1-1,2022-06-24,PEA,1.25,1.2928989999999998,1.268717125619824,1.3235761684601173,1.2430857512396478,1.3528038369202342
2022-000024726 Critical Elements Lithium Corporation-f1-03412588_1-1-1,2022-06-28,FS,1.2987,1.2928989999999998,1.268717125619824,1.3235761684601173,1.2430857512396478,1.3528038369202342
2022-000034095 Nouveau Monde Graphite Inc. (auparavant Nouveau Monde Mining Enterprises Inc.)-f1-03418879_1-1-1,2022-07-06,FS,1.275,1.2928989999999998,1.268717125619824,1.3235761684601173,1.2430857512396478,1.3528038369202342
2022-000044171 Imperial Mining Group Ltd-f1-03413761_1-1-1,2022-07-26,PEA,1.25,1.293628,1.2691843442235995,1.3245955608750404,1.243370588447199,1.3541930217500806
2022-000015420 Osisko Metals Incorporated-f1-03429014_2-1-1,2022-08-01,PEA,1.27,1.294357,1.2691843442235995,1.32459556087504,1.2433705884471993,1.3541930217500806
2022-000000760 O3 Mining Inc-f1-03444224_2-1-1,2022-08-24,PFS,1.3,1.2958119999999997,1.2691843442235995,1.32459556087504,1.243370588447199,1.3541930217500806
2022-000025247 Graphite One Inc-f1-03445554_1-1-1,2022-08-29,PFS,1.282,1.2958119999999997,1.2691843442235995,1.32459556087504,1.243370588447199,1.3541930217500806
2022-000007875 Skeena Resources Limited-f1-03437510_1-1-1,2022-09-06,FS,1.3158,1.2972249999999999,1.2691843442235995,1.32459556087504,1.243370588447199,1.3541930217500806
2022-000003301 Moneta Gold Inc. ( Moneta Porcupine Mines Inc.)-f1-03445560_2-1-1,2022-09-07,PEA,1.2821,1.2972249999999999,1.2691843442235995,1.32459556087504,1.243370588447199,1.3541930217500806
2022-000005870 Rock Tech Lithium Inc-f1-03459784_1-1-1,2022-10-01,PFS,1.2987,1.2972249999999999,1.2725599458926282,1.3280188407312332,1.246291691785257,1.3572094814624662
2024-000008239 Calibre Mining Corp-f1-06094645_1-1-1,2022-11-30,FS,1.316,1.31021,1.2799564897085571,1.3362463590778701,1.2521284794171141,1.3647082181557404
2023-000005955 NorthWest Copper Corp. ( _Serengeti Resources Inc._)-f1-03493519_1-1-1,2023-01-04,PEA,1.2987,1.313889,1.2876552043886593,1.3450516284876302,1.2579222087773188,1.3727150569752602
2023-000031521 Mason Graphite Inc-f1-03504307_1-1-1,2023-01-10,PEA,1.275,1.313889,1.2876552043886593,1.3450516284876302,1.2579222087773188,1.3727150569752602
2023-000033050 Trilogy Metals Inc-f1-03491294_1-1-1,2023-01-20,FS,1.3,1.3161140000000002,1.2876552043886593,1.3450516284876302,1.2579222087773188,1.3727150569752602
2023-000020073 CERRO DE PASCO RESOURCES INC. ( Genius Properties Ltd.)-f1-03518451_1-1-1,2023-01-31,PEA,1.34,1.316114,1.2876552043886593,1.3450516284876302,1.2579222087773188,1.3727150569752602
2023-000027114 Treasury Metals Inc-f1-03493929_1-2-1,2023-02-22,PFS,1.34,1.3201420000000001,1.2887139213644259,1.3460251982633091,1.2589557427288522,1.3735782965266181
2023-000011411 Focus Graphite Inc-f1-03520628_1-1-1,2023-03-06,FS,1.3587,1.3207090000000004,1.2896867019347538,1.3466067030046274,1.2601853038695074,1.3740253060092549
2023-000003760 Vision Lithium Inc-f1-03507921_1-1-1,2023-03-23,PEA,1.35,1.3207090000000001,1.290964992960901,1.3471886223084735,1.2618796859218018,1.3743269446169464
2023-000056724 Sayona Inc-f1-03520244_2-1-1,2023-03-27,FS,1.3333,1.321053,1.291469149348637,1.3475090652041675,1.2623974986972741,1.3744773304083346
