report_id,effective_date,report_type,cu_price_usd_dmt,knn_mean,band1_low,band1_high,band2_low,band2_high
2024-000048095 Arizona Sonoran Copper Company Inc-f1-06104235_1-1-1,2024-02-21,PFS,8598.018,8595.988427569962,7482.971446309623,9568.94227622917,6369.954465049284,10541.896124888379
2024-000008464 Denarius Metals Corp. ( Denarius Silver Corp.)-f1-06135102_1-1-1,2024-03-24,,7716.17,8674.103325667904,7550.971951071068,9655.898762631054,6427.840576474233,10637.694199594205
2024-000020943 Cornish Metals Inc-f1-06124491_1-3-1,2024-04-08,,8000.0,8717.150720809705,7588.445527425703,9703.818561817006,6459.740334041702,10690.486402824308
2024-000031900 Magna Mining Inc-f1-06198928_2-1-1,2024-04-15,,8818.48,8719.275239972994,7590.294961771735,9706.183548858295,6461.314683570475,10693.091857743595
2024-000005620 Troilus Gold Corp-f1-1_1-.pdf (eec5103ff2cd9904),2024-05-14,FS,8928.711,8730.452556302293,7600.025028260686,9718.62599170933,6469.597500219079,10706.799427116368
2024-000052252 Silver Mountain Resources Inc-f1-06149229_2-1-1,2024-05-15,,8950.8,8729.753151964525,7599.4161834800025,9717.847423916664,6469.07921499548,10705.941695868803
2024-000045664 P2 Gold Inc-f1-06153816_1-1-1,2024-05-17,PEA,9920.79,8728.953832721361,7598.720360873506,9716.957632153615,6468.486889025651,10704.961431585869
2024-000054671 Aardvark 2 Capital Corp-f1-06206632_1-1-1,2024-05-24,,8245.2788,8735.889086803978,7604.757631480651,9724.677866603291,6473.626176157324,10713.466646402605
2024-000013177 Alta Copper Corp-f1-06144797_1-1-1,2024-05-31,PEA,8818.48,8751.385231589356,7618.247320297001,9741.927972999409,6485.109409004646,10732.470714409461
2024-000054684 Capstone Copper Corp-f1-06205174_2-1-1,2024-07-01,FS,9105.0806,8753.676209435454,7620.241660092935,9744.478259676753,6486.807110750415,10735.280309918053
2024-000032350 Atico Mining Corporation-f1-06168420_2-1-1,2024-07-02,,8928.711,8751.0453745929,7617.951468316543,9741.5496486207,6484.857562040184,10732.053922648498
2024-000015722 Platinum Group Metals Ltd-f1-06191474_1-1-1,2024-10-09,,9986.9286,8993.680647798987,7829.170089254349,10011.648072210884,6664.65953070971,11029.615496622784
2024-000030449 Silver Tiger Metals Inc-f1-06217254_1-1-1,2024-10-22,PFS,8818.48,9006.43941843694,7840.276841802735,10025.850969385414,6674.11426516853,11045.262520333888
2025-000025928 Gunnison Copper Corp-f1-06221611_1-1-1,2024-11-01,PEA,9083.0344,9021.020870594597,7852.970273286604,10042.082851870588,6684.919675978611,11063.144833146578
2025-000030394 US Copper Corp-f1-06225836_1-1-1,2024-12-16,PEA,9149.173,9141.802619547218,7958.113083361709,10176.535520518066,6774.4235471762,11211.268421488914
2024-000025928 Gunnison Copper Corp-f1-06221611_1-1-1,2024-12-18,PEA,9083.0344,9140.749708053963,7957.196503877464,10175.363433167575,6773.643299700965,11209.977158281185
2025-000033050 Trilogy Metals Inc-f1-06240435_1-1-1,2025-01-15,PEA,9259.404,9148.994752061673,7964.373971530326,10184.541708689874,6779.753190998979,11220.088665318077
2025-000005703 Lion Copper and Gold Corp-f1-06339477_1-1-1,2025-05-31,PFS,9479.866,9304.36415423755,8099.62599169166,10357.496902085068,6894.8878291457695,11410.629649932585
2025-000055085 Ivanhoe Electric Inc-f1-06301599_1-4-1,2025-06-02,FS,9369.635,9279.292461985773,8077.800606651706,10329.587421058412,6876.30875131764,11379.882380131048
2025-000055085 Ivanhoe Electric Inc-f1-06301599_1-1-1,2025-06-23,FS,9369.635,9266.386385126596,8066.565621235562,10315.220544518425,6866.744857344527,11364.054703910255
2025-000003116 Aris Mining Corporation-f1-06351776_2-1-1,2025-10-21,PEA,9479.866,9251.636583001824,8053.725637902826,10298.801257044157,6855.814692803828,11345.965931086492
