report_id,effective_date,report_type,au_price_usd_troy_oz,knn_mean,band1_low,band1_high,band2_low,band2_high
2015-000001122 Golden Star Resources Ltd-f1-02347959_1-1-1,2014-12-31,FS,1200.0,1274.9436452343527,1196.1880194535704,1370.134348086974,1117.4323936727878,1465.3250509395948
2015-000003348 SilverCrest Mines Inc-f1-02330093_1-1-1,2014-12-31,PFS,1300.0,1274.9436452343527,1196.1880194535704,1370.134348086974,1117.4323936727878,1465.3250509395948
2015-000026119 B2Gold Corp-f1-02327639_1-1-1,2014-12-31,FS,1300.0,1274.9436452343527,1196.1880194535704,1370.134348086974,1117.4323936727878,1465.3250509395948
2015-000024464 Wellgreen Platinum Ltd-f1-02304935_1-2-1,2015-02-02,PEA,1250.0,1270.372330547927,1190.0296811030519,1371.2171286315202,1109.687031658177,1472.0619267151135
2015-000020738 Centerra Gold Inc-f1-02322271_1-1-1,2015-02-05,PEA,1250.0,1270.6921872928688,1190.3293090239604,1371.5623762702053,1109.966430755052,1472.4325652475418
2015-000000834 Agnico Eagle Mines Limited-f1-02319129_1-1-1,2015-02-11,FS,1300.0,1267.961026634562,1186.6891519018827,1367.3364464045055,1105.4172771692038,1466.711866174449
2015-000028681 Golden Minerals Company-f1-02327135_1-1-1,2015-02-20,,1250.0,1261.8941254012414,1181.0111178550867,1360.794056694726,1100.1281103089318,1459.6939879882102
2015-000023269 INV Metals Inc-f1-02322965_1-1-1,2015-03-20,,1350.0,1254.245974100353,1175.727602076314,1355.1090442219281,1097.2092300522752,1455.972114343503
2015-000031474 Aureus Mining Inc-f1-02324412_2-1-1,2015-03-25,FS,1300.0,1251.1104904049896,1173.7882893611231,1353.4752285576749,1096.4660883172567,1455.8399667103602
2015-000030017 Timberline Resources Corporation-f1-02353216_2-1-1,2015-04-27,PEA,1150.0,1244.905114079726,1152.1619023540104,1322.5924078275766,1059.418690628295,1400.2797015754272
2015-000028221 Orezone Gold Corporation-f1-02362891_1-1-1,2015-04-28,FS,1250.0,1243.3797465164178,1150.7501719549193,1320.9718509388942,1058.1205973934211,1398.5639553613707
2015-000025037 Eagle Hill Exploration Corporation-f1-02362821_1-1-1,2015-04-28,,1200.0,1243.3797465164178,1150.7501719549193,1320.9718509388942,1058.1205973934211,1398.5639553613707
2015-000019503 Panoro Minerals Ltd-f1-02354457_1-1-1,2015-05-01,PEA,1300.0,1243.143519828287,1150.5315437339368,1320.7208827159234,1057.9195676395864,1398.2982456035597
2015-000027965 Ecuador Gold and Copper Corp-f1-02358631_1-1-1,2015-05-19,PEA,1448.0,1240.717609477815,1148.5280776648774,1320.0024072053477,1056.3385458519397,1399.2872049328805
2015-000005733 Sabina Gold & Silver Corp-f1-02366270_1-1-1,2015-05-20,FS,1200.0,1240.5772679746456,1148.3981640119878,1319.8530975472922,1056.2190600493298,1399.1289271199391
2015-000037240 TMAC Resources Inc-f1-02359475_1-1-1,2015-05-28,,1250.0,1238.9864377067736,1148.9324516560928,1318.7872947370797,1058.878465605412,1398.5881517673859
2015-000010403 Lion One Metals Limited-f1-02372763_1-1-1,2015-06-01,,1200.0,1237.2020926417954,1147.664261803513,1316.4338599356092,1058.1264309652306,1395.665627229423
2015-000026433 Northern Vertex Mining Corp-f1-02374684_1-1-1,2015-06-08,FS,1250.0,1236.7976296858615,1147.2890703271087,1316.0034947321815,1057.7805109683559,1395.2093597785015
2015-000025437 West Kirkland Mining Inc-f1-02373463_1-1-1,2015-06-19,PFS,1225.0,1233.7380555706175,1144.4509213381211,1312.7479821637462,1055.1637871056248,1391.7579087568752
2015-000026119 B2Gold Corp-f1-02375336_2-1-1,2015-06-30,FS,1300.0,1232.0863888910405,1142.4720275559444,1309.5878518462255,1052.857666220848,1387.0893148014104
2016-000029680 Pinecrest Resources Ltd-f1-02439219_1-1-1,2015-06-30,PEA,1300.0,1232.0863888910405,1142.4720275559444,1309.5878518462255,1052.857666220848,1387.0893148014104
2015-000005672 Atlantic Gold Corporation (previously Spur Ventures Inc.)-f1-02383572_3-1-1,2015-07-02,FS,1200.0,1231.6944671229917,1142.1086117589489,1309.1712771718044,1052.5227563949059,1386.6480872206173
2015-000022941 Columbus Gold Corp-f1-02371284_3-1-1,2015-07-08,PEA,1200.0,1231.4501449638071,1141.8820600860327,1308.9115865084793,1052.3139752082584,1386.3730280531518
2015-000024152 Premier Gold Mines Limited-f1-02374821_2-1-1,2015-07-15,FS,1250.0,1231.5096894824462,1141.5530839607397,1308.9257693439474,1051.5964784390333,1386.3418492054486
2015-000000162 Gowest Gold Ltd-f1-02372897_1-1-1,2015-07-15,,1200.0,1231.5096894824462,1141.5530839607397,1308.9257693439474,1051.5964784390333,1386.3418492054486
2015-000024909 Rambler Metals and Mining plc-f1-02396630_1-1-1,2015-07-20,,1075.0,1231.655512793399,1141.688255491872,1309.0807595085457,1051.720998190345,1386.5060062236923
2015-000034430 Hecla Mining Company-f1-02409846_1-1-1,2015-09-08,PEA,1103.0,1214.5394679957242,1132.7261086452186,1275.9361534378977,1050.9127492947127,1337.3328388800714
2015-000005733 Sabina Gold & Silver Corp-f1-02409333_2-1-1,2015-09-14,FS,1150.0,1203.2469020174938,1126.677816199419,1265.0824994310929,1050.1087303813447,1326.918096844692
2015-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-02427414_1-1-1,2015-09-19,FS,1150.0,1202.8012213533261,1126.2604965981097,1264.6139149638252,1049.7197718428934,1326.4266085743243
2015-000037125 Paramount Gold Nevada Corp-f1-02428759_2-1-1,2015-10-27,PEA,1250.0,1196.1839416237922,1122.0598685262316,1256.1066280461464,1047.935795428671,1316.0293144685006
2016-000001122 Golden Star Resources Ltd-f1-02426165_1-2-1,2015-11-03,,1150.0,1197.3625999510004,1123.165488792183,1257.3443311162932,1048.9683776333654,1317.326062281586
2015-000023397 Lydian International Limited-f1-02420653_2-1-1,2015-11-06,FS,1150.0,1195.0468568969923,1120.9932456644297,1254.912581200772,1046.9396344318673,1314.7783055045518
2016-000002429 Radisson Mining Resources Inc-f1-02439942_1-2-1,2015-11-29,,1180.0,1191.9085807340646,1118.4082439352496,1251.4704398664685,1044.9079071364345,1311.0322989988724
2016-000016002 Gold Reach Resources Ltd-f1-02457915_1-1-1,2016-01-01,PEA,1260.0,1190.9043856498595,1119.1899601658902,1250.9696114712349,1047.4755346819209,1311.0348372926103
2016-000000297 Goldrock Mines Corp-f1-02450697_1-1-1,2016-01-02,FS,1200.0,1191.1907264569822,1119.4590579712046,1251.2703943489796,1047.7273894854268,1311.3500622409772
2016-000022947 Kaminak Gold Corporation-f1-02434651_1-2-1,2016-01-06,FS,1150.0,1193.4183271898958,1122.2632749970187,1252.52809398796,1051.1082228041416,1311.6378607860242
2016-000000187 Canarc Resource Corp-f1-02441746_1-1-1,2016-01-19,,1100.0,1194.1828501217856,1123.038952053596,1253.250143463372,1051.8950539854063,1312.3174368049586
2016-000030716 Royal Nickel Corporation-f1-02451931_1-1-1,2016-02-01,,1150.0,1200.0546485571394,1129.051685537112,1258.0888046927694,1058.0487225170848,1316.1229608283993
"2016-000020520 African Gold Group, Inc-f1-02451707_1-1-1",2016-02-03,FS,1200.0,1201.3465898642341,1130.2671872745905,1259.4432237575431,1059.187784684947,1317.539857650852
2016-000002899 NGEx Resources Inc-f1-02445738_1-1-1,2016-02-12,PEA,1275.0,1204.6366479226795,1133.3625843057748,1262.892387689449,1062.0885206888702,1321.1481274562184
2016-000009131 Euromax Resources Ltd-f1-02445372_1-1-1,2016-02-16,FS,1220.0,1204.554589139137,1133.6411673903685,1262.5723340225454,1062.7277456416,1320.590078905954
2016-000002894 Abacus Mining & Exploration Corporation-f1-02446208_1-1-1,2016-02-19,FS,1200.0,1205.4355330318033,1134.4702491703827,1263.4957088506646,1063.5049653089618,1321.555884669526
2016-000037284 Continental Gold Inc-f1-02446260_1-2-1,2016-02-24,,1200.0,1205.7815725319322,1134.7959169536664,1263.8584154504993,1063.8102613754006,1321.935258369066
2016-000007764 Canamex Resources Corp-f1-02466950_1-1-1,2016-02-29,PEA,1250.0,1205.6249791687592,1134.648542409886,1263.6942797194858,1063.6721056510128,1321.7635802702125
2016-000033407 Benton Resources Inc-f1-02472165_1-1-1,2016-03-07,PEA,1200.0,1207.0504270041524,1136.345592904322,1264.9418637295657,1065.6407588044917,1322.833300454979
2016-000025188 Rye Patch Gold Corp-f1-02488433_1-2-1,2016-03-16,PEA,1000.0,1207.7573166192499,1135.9801132831433,1264.9104441850025,1064.2029099470367,1322.0635717507553
2016-000002563 SEMAFO INC-f1-02459263_1-1-1,2016-03-23,FS,1100.0,1208.1210676495032,1136.3222465336466,1265.2914085318287,1064.52342541779,1322.4617494141544
2016-000022162 Golden Dawn Minerals Inc-f1-02487437_2-1-1,2016-03-24,,1250.0,1207.822497398364,1136.041420358516,1264.9787094292922,1064.2603433186682,1322.1349214602203
2016-000008502 Entree Gold Inc-f1-02463061_1-1-1,2016-03-29,FS,1304.0,1208.9235819030926,1137.077067241548,1266.1318991229468,1065.2305525800036,1323.340216342801
2016-000029998 Falco Resources Ltd. ( Falco Pacific Resource Group Inc.)-f1-02500830_2-1-1,2016-04-28,,1250.0,1215.7335299531674,1141.4701574838607,1270.6504869220043,1067.206785014554,1325.567443890841
2016-000018190 Chesapeake Gold Corp-f1-02451974_1-2-1,2016-04-29,PFS,1250.0,1215.7129305073138,1140.0525498641682,1269.9825518103937,1064.3921692210226,1324.2521731134734
2016-000014472 ATAC Resources Ltd-f1-02507566_1-1-1,2016-05-31,PEA,1250.0,1224.8301070265238,1149.7224405914217,1280.3206811266634,1074.6147741563193,1335.811255226803
2016-000024066 AQM Copper Inc-f1-02506315_1-1-1,2016-06-01,PFS,1200.0,1225.4423519244829,1150.2971420902522,1280.9606636028243,1075.1519322560216,1336.478975281166
2016-000040114 Pershing Gold Corporation-f1-02553974_1-1-1,2016-06-02,PEA,1250.0,1226.1420603792935,1150.5883116255304,1281.922792038178,1075.0345628717673,1337.703523697062
2017-000005232 Miranda Gold Corp-f1-02609051_1-1-1,2016-06-24,,1175.0,1226.9417271847913,1151.3387036961817,1282.7588379884219,1075.7356802075722,1338.5759487920523
2016-000038853 Austral Gold Limited-f1-02540988_2-1-1,2016-06-30,,1329.0,1229.1865358954476,1153.4451893537387,1285.1057695087923,1077.7038428120297,1341.0250031221372
2016-000009080 Klondex Mines Ltd-f1-02545180_2-1-1,2016-06-30,,1163.3317822242902,1229.1865358954476,1153.4451893537387,1285.1057695087923,1077.7038428120297,1341.0250031221372
2016-000031160 Transatlantic Mining Corp-f1-02565594_1-1-1,2016-06-30,,1350.0,1229.1865358954476,1153.4451893537387,1285.1057695087923,1077.7038428120297,1341.0250031221372
2016-000036217 Heron Resources Limited-f1-02509900_1-1-1,2016-07-19,FS,1200.0,1229.9914041525365,1156.7534015367353,1284.1972160191917,1083.515398920934,1338.4030278858472
2016-000004708 Orca Gold Inc-f1-02531567_1-1-1,2016-07-25,PEA,1200.0,1229.4362153065924,1155.1403904805727,1282.8089231765923,1080.8445656545528,1336.181631046592
2017-000008808 Aura Minerals Inc-f1-02573683_1-1-1,2016-07-31,FS,1300.0,1229.254094720752,1154.1375903078442,1281.5907630923532,1079.0210858949367,1333.9274314639542
2016-000005628 International Tower Hill Mines Ltd-f1-02543464_1-2-1,2016-09-08,PFS,1250.0,1234.903707401398,1159.427371840457,1290.6840407567504,1083.951036279516,1346.4643741121026
2016-000008346 Luna Gold Corp-f1-02538675_1-1-1,2016-09-12,PFS,1250.0,1234.331228543387,1158.8898824363846,1290.0857031525493,1083.4485363293823,1345.8401777617116
2016-000000204 GoldQuest Mining Corp-f1-02552025_1-1-1,2016-09-27,,1300.0,1235.070251075413,1158.0955871342649,1290.310647143975,1081.1209231931168,1345.5510432125373
2016-000032329 Copper North Mining Corp-f1-02557849_2-1-1,2016-10-12,PEA,1300.0,1237.089615119307,1158.08766599171,1292.2202999281874,1079.0857168641132,1347.3509847370678
2016-000030617 K92 Mining Inc-f1-02541048_1-4-1,2016-11-25,,1300.0,1240.134913248687,1157.9729354756157,1292.011435098693,1075.8109577025443,1343.887956948699
2017-000009025 IAMGOLD Corporation-f1-02583085_1-1-1,2016-12-09,PEA,1200.0,1240.1907018926697,1158.0250279851875,1292.0695574571591,1075.8593540777053,1343.9484130216485
2017-000030076 Dalradian Resources Inc-f1-02565362_1-2-1,2016-12-12,,1250.0,1240.456040258289,1158.2727870336976,1292.3459952857277,1076.089533809106,1344.2359503131663
2017-000003878 Resource Capital Gold Corp-f1-02576168_1-1-1,2016-12-30,,1250.0,1241.1333333333334,1160.548930922314,1290.2345471105803,1079.9645285112945,1339.3357608878273
2017-000003189 LEAGOLD MINING CORPORATION-f1-02582032_1-1-1,2016-12-31,PEA,1200.0,1241.1333333333334,1160.548930922314,1290.2345471105803,1079.9645285112945,1339.3357608878273
2017-000022477 Guyana Goldfields Inc-f1-02580728_1-2-1,2016-12-31,FS,1200.0,1241.1333333333334,1160.548930922314,1290.2345471105803,1079.9645285112945,1339.3357608878273
2017-000011133 Kirkland Lake Gold Ltd-f1-02604315_1-1-4,2016-12-31,,1200.0,1241.1333333333334,1160.548930922314,1290.2345471105803,1079.9645285112945,1339.3357608878273
2017-000011133 Kirkland Lake Gold Ltd-f1-02604315_1-1-1,2016-12-31,,1200.0,1241.1333333333334,1160.548930922314,1290.2345471105803,1079.9645285112945,1339.3357608878273
2017-000022850 Alexco Resource Corp-f1-02603259_1-1-1,2017-01-03,,1300.0,1241.1333333333334,1160.548930922314,1290.2345471105803,1079.9645285112945,1339.3357608878273
2017-000010750 Geologix Explorations Inc-f1-02587974_1-1-1,2017-01-19,PEA,1250.0,1241.1333333333334,1160.1663946687615,1290.3632145319357,1079.1994560041896,1339.593095730538
2017-000016221 Bluestone Resources Inc-f1-02597764_1-1-1,2017-02-07,,1250.0,1239.704761904762,1157.2768253633644,1287.391318703846,1074.848888821967,1335.07787550293
2017-000025178 Mangazeya Mining Ltd-f1-02667357_1-1-1,2017-02-10,PFS,1100.0,1239.500680272109,1156.9056149141193,1287.1236169222916,1074.3105495561294,1334.7465535724743
2017-000037377 Alamos Gold Inc-f1-02606407_2-1-1,2017-02-15,FS,1250.0,1238.7912536443148,1156.243461466261,1286.386933367663,1073.6956692882072,1333.9826130910112
2017-000037377 Alamos Gold Inc-f1-02609882_3-1-1,2017-02-22,FS,1250.0,1238.4226572261557,1155.8994267492233,1286.0041750824305,1073.3761962722908,1333.585692938705
2017-000031780 Mariana Resources Limited-f1-02593534_1-1-1,2017-03-01,,1250.0,1238.2735130203687,1155.2735536508374,1286.2666877149225,1072.273594281306,1334.2598624094762
2017-000026876 Maritime Resources Corp-f1-02611725_1-1-1,2017-03-02,,1250.0,1237.8601081748818,1154.8878588266161,1285.8372600677199,1071.9156094783507,1333.8144119605577
2017-000022941 Columbus Gold Corp-f1-02618165_1-1-1,2017-03-06,FS,1250.0,1237.8785086365804,1154.9050259278679,1285.8563736970373,1071.9315432191554,1333.834238757494
2017-000020880 Rosita Mining Corporation-f1-02613443_1-1-1,2017-03-06,PEA,1250.0,1237.8785086365804,1154.9050259278679,1285.8563736970373,1071.9315432191554,1333.834238757494
2017-000030509 Zephyr Minerals Ltd-f1-02598826_1-1-1,2017-03-21,PEA,1250.0,1237.9052593497613,1181.2909979390342,1302.9955315691773,1124.6767365283072,1368.0858037885932
2017-000007875 Skeena Resources Limited-f1-02630480_1-1-1,2017-04-20,PEA,1250.0,1248.272179907109,1193.7205863759673,1310.3340765558924,1139.1689928448254,1372.395973204676
2017-000022162 Golden Dawn Minerals Inc-f1-02592894_2-12-1,2017-05-05,PEA,1200.0,1251.846501891492,1195.8829098528026,1312.0151259207462,1139.9193178141134,1372.1837499500002
2017-000023653 Alio Gold Inc-f1-02632239_2-1-1,2017-05-16,PFS,1250.0,1252.078859304562,1208.6769498337212,1307.6102635581428,1165.2750403628802,1363.1416678117234
2017-000009080 Klondex Mines Ltd-f1-02657073_2-1-1,2017-05-31,,1200.0,1253.0339365218047,1209.5989203703323,1308.6076997519388,1166.16390421886,1364.1814629820726
2019-000039579 BMC Minerals (No.1) Ltd-f1-02904658_4-1-1,2017-05-31,PFS,1292.0,1253.0339365218047,1209.5989203703323,1308.6076997519388,1166.16390421886,1364.1814629820726
2019-000039579 BMC Minerals (No.1) Ltd-f1-02899896_1-1-1,2017-05-31,PFS,1292.0,1253.0339365218047,1209.5989203703323,1308.6076997519388,1166.16390421886,1364.1814629820726
2017-000015923 Asanko Gold Inc-f1-02650646_1-1-1,2017-06-05,FS,1250.0,1254.0711515133685,1209.7427443515758,1309.2467329482463,1165.414337189783,1364.422314383124
2017-000037111 Desert Star Resources Ltd-f1-02654496_1-1-1,2017-06-15,PFS,1250.0,1255.265288495579,1210.922046273807,1310.4593324575092,1166.578804052035,1365.6533764194394
2017-000029214 IDM Mining Ltd. (Formerly Revolution Resources Corp.)-f1-02659565_2-1-1,2017-06-26,,1250.0,1256.4843019297218,1212.0979970912447,1311.731945940734,1167.7116922527673,1366.9795899517462
2017-000025296 Trek Mining Inc. ( JDL Gold Corp.)-f1-02659560_1-1-1,2017-07-10,FS,1250.0,1260.3096298007622,1215.7881922202919,1315.7254735673305,1171.2667546398216,1371.1413173338988
2017-000037372 AuRico Metals Inc-f1-02649947_1-1-1,2017-07-14,,1250.0,1260.365291200871,1215.8418873372812,1315.783582400498,1171.318483473691,1371.2018736001253
2017-000002154 Karmin Exploration Inc-f1-02684450_2-1-1,2017-07-31,,1278.0,1265.9916553811856,1221.6501624457035,1321.3352937604263,1177.3086695102213,1376.6789321396673
2018-000003031 Sierra Metals Inc. ( Dia Bras Exploration Inc.)-f1-02805626_4-1-1,2017-07-31,,1255.0,1265.9916553811856,1221.6501624457035,1321.3352937604263,1177.3086695102213,1376.6789321396673
2018-000003031 Sierra Metals Inc. ( Dia Bras Exploration Inc.)-f1-02728178_1-1-1,2017-08-31,,1283.0,1268.0089992917453,1226.9393849274807,1321.8505264073763,1185.869770563216,1375.6920535230074
2018-000008846 Great Panther Silver Limited-f1-02734590_2-1-1,2017-08-31,,1300.0,1268.0089992917453,1226.9393849274807,1321.8505264073763,1185.869770563216,1375.6920535230074
2017-000023668 McEwen Mining Inc. ( US Gold Corporation)-f1-02683877_1-1-1,2017-09-01,PEA,1300.0,1267.9342031565652,1226.8670113685043,1321.7725543182853,1185.7998195804432,1375.6109054800052
2018-000043280 Steppe Gold Ltd-f1-02689951_1-27-1,2017-09-06,FS,1306.6,1269.553186704871,1228.433557568157,1323.4602822892762,1187.313928431443,1377.3673778736813
2017-000007056 eCobalt Solutions Inc-f1-02693937_1-1-1,2017-09-27,,1200.0,1272.052566025552,1231.1151959293188,1324.4749545343652,1190.1778258330855,1376.8973430431784
2017-000029998 Falco Resources Ltd. ( Falco Pacific Resource Group Inc.)-f1-02687669_1-1-1,2017-10-05,,1300.0,1274.4841789723525,1233.4685543748567,1327.0067763577522,1192.4529297773609,1379.5293737431516
2017-000006156 Eros Resources Corp-f1-02688691_1-1-1,2017-10-09,PEA,1300.0,1274.888188187905,1233.8595617104388,1327.4274351431607,1192.8309352329727,1379.9666820984164
2017-000013727 MAG Silver Corp-f1-02710844_1-1-1,2017-10-21,,1250.0,1276.6846858920574,1234.9298335311585,1328.5560619222374,1193.1749811702593,1380.4274379524177
2017-000032328 NorthIsle Copper and Gold Inc-f1-02686281_2-1-1,2017-10-24,PEA,1300.0,1276.8887675247101,1235.1272405333914,1328.7684353400311,1193.3657135420726,1380.6481031553524
2017-000006221 Fortuna Silver Mines Inc-f1-02689529_1-1-1,2017-10-31,FS,1250.0,1276.8647554209103,1234.4234315677322,1328.014220180155,1191.982107714554,1379.1636849393997
2018-000002881 Minnova Corp-f1-02767575_1-1-1,2017-10-31,FS,1250.0,1276.8647554209103,1234.4234315677322,1328.014220180155,1191.982107714554,1379.1636849393997
2017-000030391 Corvus Gold Inc-f1-02688555_1-2-1,2017-10-31,PEA,1200.0,1276.8647554209103,1234.4234315677322,1328.014220180155,1191.982107714554,1379.1636849393997
2017-000020738 Centerra Gold Inc-f1-02712876_2-1-1,2017-10-31,FS,1250.0,1276.8647554209103,1234.4234315677322,1328.014220180155,1191.982107714554,1379.1636849393997
2018-000003031 Sierra Metals Inc. ( Dia Bras Exploration Inc.)-f1-02810331_5-1-1,2017-10-31,,1291.0,1276.8647554209103,1234.4234315677322,1328.014220180155,1191.982107714554,1379.1636849393997
2018-000037377 Alamos Gold Inc-f1-02721540_1-1-1,2017-12-01,FS,1250.0,1277.4224811197967,1235.141124810731,1328.547743421284,1192.8597685016655,1379.673005722771
2017-000004947 Yorbeau Resources Inc-f1-02711026_2-1-1,2017-12-06,,1500.0,1277.2834363713723,1235.0066822989495,1328.4031337956635,1192.729928226527,1379.5228312199547
2018-000002563 SEMAFO INC-f1-02750783_1-1-1,2017-12-31,PFS,1200.0,1278.9514033059902,1237.2996911804617,1330.8606118616872,1195.647979054933,1382.7698204173842
2018-000003116 Gran Colombia Gold Corp-f1-02770531_1-1-1,2017-12-31,,1300.0,1278.9514033059902,1237.2996911804617,1330.8606118616872,1195.647979054933,1382.7698204173842
2018-000007625 Anaconda Mining Inc-f1-02737080_2-1-1,2018-01-17,PEA,1247.0834339045782,1279.4811604361275,1237.337108851726,1329.6074600746392,1195.1930572673248,1379.733759713151
2018-000008808 Aura Minerals Inc-f1-02820570_1-1-1,2018-01-31,FS,1297.0,1279.7903591120448,1237.3781210648858,1327.7727149047946,1194.9658830177268,1375.7550706975442
2018-000031453 Liberty Gold Corp. ( Pilot Gold Inc.)-f1-02796055_2-1-1,2018-02-08,PEA,1300.0,1280.9074416950862,1238.4581835437414,1328.9316795457587,1196.0089253923966,1376.9559173964312
2018-000029868 Tahoe Resources Inc-f1-02730867_1-1-1,2018-02-20,PEA,1300.0,1281.630243779699,1239.7355039739396,1329.174717565891,1197.8407641681802,1376.7191913520828
2018-000031478 Lupaka Gold Corp-f1-02756702_1-1-1,2018-03-01,,1300.0,1281.9359415893643,1240.0312089403046,1329.4917558082345,1198.1264762912447,1377.047570027105
2018-000004884 Nevsun Resources Ltd-f1-02771114_1-1-1,2018-03-08,,1300.0,1281.3685844314036,1239.4443177134856,1327.8519479590861,1197.5200509955675,1374.3353114867687
2018-000031738 Algold Resources Ltd-f1-02793543_2-1-1,2018-03-09,PEA,1250.0,1281.1541753792012,1239.2369237718458,1327.629760931024,1197.3196721644904,1374.1053464828467
2018-000012057 Gold Reserve Inc-f1-02754631_1-1-1,2018-03-16,PEA,1300.0,1280.3718798934162,1238.4802237041135,1326.8190866275486,1196.588567514811,1373.266293361681
2018-000005277 Polymet Mining Corp-f1-02745589_1-1-1,2018-03-26,FS,1308.0,1278.2269380963332,1237.2019113561716,1324.5169434084762,1196.17688461601,1370.806948720619
2018-000005208 Telson Mining Corporation-f1-02753739_1-1-1,2018-03-30,,1269.0,1278.2780081391209,1237.251342292625,1324.5698629135786,1196.224676446129,1370.8617176880366
2018-000007860 Torex Gold Resources Inc-f1-02819812_1-1-1,2018-03-31,PEA,1200.0,1278.4030776316624,1238.020676223682,1325.380184251111,1197.6382748157016,1372.3572908705594
2018-000000171 Harte Gold Corp-f1-02783582_2-1-1,2018-03-31,,1250.0,1278.4030776316624,1238.020676223682,1325.380184251111,1197.6382748157016,1372.3572908705594
2018-000003818 Kerr Mines Inc-f1-02774644_1-1-1,2018-04-01,PFS,1250.0,1278.3599154037927,1237.9788774111873,1325.335435953389,1197.5978394185818,1372.310956502985
2018-000004336 Firesteel Resources Inc-f1-02796301_2-1-1,2018-04-06,PEA,1300.0,1278.4299822047888,1238.0467309308383,1325.4080774787724,1197.6634796568878,1372.3861727527558
2018-000001147 AbraPlata Resource Corp-f1-02757353_1-1-1,2018-04-16,PEA,1300.0,1279.0803408534819,1238.6765459462515,1326.0823346678515,1198.2727510390212,1373.0843284822213
2018-000034410 East Africa Metals Inc-f1-02785058_3-1-1,2018-04-30,PEA,1325.0,1279.4797687339048,1238.4145320678879,1325.815144343872,1197.349295401871,1372.1505199538392
2018-000034410 East Africa Metals Inc-f1-02785045_1-1-1,2018-04-30,,1325.0,1279.4797687339048,1238.4145320678879,1325.815144343872,1197.349295401871,1372.1505199538392
2018-000034410 East Africa Metals Inc-f1-02785052_2-1-1,2018-04-30,PEA,1325.0,1279.4797687339048,1238.4145320678879,1325.815144343872,1197.349295401871,1372.1505199538392
2018-000030511 Para Resources Inc-f1-02767527_2-1-1,2018-05-03,,1200.0,1279.5249763333024,1238.4582887175998,1325.8619891017067,1197.3916011018969,1372.199001870111
2018-000040114 Pershing Gold Corporation-f1-02794736_1-1-1,2018-05-24,FS,1290.0,1278.8648341196338,1237.1601040496344,1324.5076175455288,1195.455373979635,1370.1504009714236
2018-000030782 Marathon Gold Corporation-f1-02777286_2-1-1,2018-05-28,PEA,1250.0,1276.9080681599432,1235.2671496781445,1322.48101445956,1193.6262311963455,1368.0539607591763
2018-000023055 Rockhaven Resources Ltd-f1-02802389_1-1-1,2018-06-05,PEA,1200.0,1275.4866050875587,1239.169109706561,1319.4725874697099,1202.8516143255633,1363.458569851861
2018-000003467 Aurcana Corporation-f1-02825402_2-1-1,2018-06-15,,1300.0,1273.9563818925003,1236.2687904289407,1316.7545931366856,1198.5811989653812,1359.5528043808706
2018-000004884 Nevsun Resources Ltd-f1-02803204_2-1-1,2018-06-19,,1300.0,1273.823981791565,1236.1403071347224,1316.6177450910882,1198.45663247788,1359.4115083906113
2018-000025619 Orla Mining Ltd-f1-02795220_2-1-1,2018-06-19,PEA,1250.0,1273.823981791565,1236.1403071347224,1316.6177450910882,1198.45663247788,1359.4115083906113
2018-000008194 Tanzanian Royalty Exploration Corporation-f1-02799779_1-1-1,2018-06-26,PFS,1300.0,1273.090073488336,1234.7826180819923,1315.2240318935249,1196.4751626756486,1357.3579902987137
2018-000001604 Lumina Gold Corp-f1-02789909_2-10-1,2018-06-27,PEA,1300.0,1273.3077030342888,1234.7374983568377,1316.3916785649092,1196.1672936793866,1359.4756540955293
2018-000033780 Osisko Mining Inc. ( Oban Mining Corporation)-f1-02801521_3-1-1,2018-07-12,,1300.0,1273.4354181795586,1233.8196383372242,1316.5825191309964,1194.2038584948898,1359.729620082434
2018-000008846 Great Panther Silver Limited-f1-02795635_3-1-1,2018-07-13,,1300.0,1273.4258523161582,1233.8103700618547,1316.5726291527897,1194.1948878075511,1359.719405989421
2018-000009698 Minera Alamos Inc-f1-02858872_2-1-1,2018-07-13,PEA,1250.0,1273.4258523161582,1233.8103700618547,1316.5726291527897,1194.1948878075511,1359.719405989421
2018-000025296 Equinox Gold Corp. ( Trek Mining Inc.)-f1-02815392_3-1-1,2018-07-16,PFS,1250.0,1273.420021694657,1233.8047208273435,1316.5666009755969,1194.1894199600301,1359.713180256537
2018-000013198 Nevada Copper Corp-f1-02830221_1-1-1,2018-08-17,FS,1325.0,1272.6333333333334,1231.3720572458064,1317.2056544862314,1190.1107811582797,1361.7779756391294
2018-000017006 Aquila Resources Inc-f1-02820553_2-1-1,2018-08-30,FS,1300.0,1272.6163265306125,1231.728338733509,1316.1427664982114,1190.8403509364055,1359.6692064658105
2018-000009025 IAMGOLD Corporation-f1-02832861_5-1-1,2018-08-30,FS,1250.0,1272.6163265306125,1231.728338733509,1316.1427664982114,1190.8403509364055,1359.6692064658105
2018-000016084 Velocity Minerals Ltd-f1-02822887_2-2-1,2018-09-10,PEA,1250.0,1272.8519922254618,1230.4296484360284,1316.8468650571056,1188.0073046465952,1360.8417378887493
2018-000033378 Candelaria Mining Corp-f1-02831316_1-1-1,2018-09-13,,1250.0,1273.1213244481467,1230.690004199381,1317.125506482242,1188.2586839506153,1361.1296885163374
